language to,c0,c1,rmse,kfold rmse
ka,15.669997531554536,2.7692811362120757,10.745810826947558,10.775828689186275
gu,17.86971973373433,2.310549572375808,11.437091032772768,11.506803725816908
hi,17.962052424897685,2.5625934985655774,12.101791930021406,12.12610313904518
si,19.51661553402609,2.9446450312425134,16.421025903791286,16.4654814774606
ta,16.146088931340095,2.4624207429019385,13.381474162673726,13.416552735952484
