c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
18.25398911601738,17.094845874223623,-8.526879361978695,-68.41777610135317,-0.1394666496713114,-8.098063672309825,0.9561063615123745,1.9302614739173636,-2.536534287944902,1.8927586334562507,4.475992714316404,4.549028312067785
