,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,"[-1.0, -0.5, 0.0, 0.5, 1.0]",0.04082482904638616,"[-1.0, -0.5, 0.0, 0.5, 1.0]",1.9927884818105723,"[-1.0, -0.5, 0.0, 0.5, 1.0]",5.5113519212621505
kfold,[-1.0],0.2883793200763762,[0.5],2.3449730023177584,[0.0],7.061793860264704
