train set,c0,c1,c2,rmse,kfold rmse
gov,-1.1735711423556665e-09,-3.685417845135346,0.13200997900437286,14.589129408748898,14.591847025874296
bible,1.2999193911775715e-06,-3.021374644292842,-9.549728850957771e-09,12.074880363051427,12.070022647284985
