language to,c0,c1,rmse,kfold rmse
ka,5.2344791463537215,0.30943179312594493,10.769888533936896,10.787770021320679
gu,8.889155816284246,0.19442441116189121,11.440307046786435,11.51953131637626
hi,8.057636323981038,0.21823523115113952,12.09044078821238,12.091890072462357
si,8.248196713640276,0.2339380184475814,16.415140728355613,16.419838030858887
ta,6.6452230113312165,0.2426990506555059,13.369712384237022,13.372178834610173
