train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.733333333352277,3.3333333332992705,2.213895510933913,2.238428019779565
gov,1,bible,-0.7666666666137087,2.8333333332381265,0.7812383332462209,0.7873753869396061
gov,1,gov,-11.566666666651935,54.83333333330641,2.6096615361639013,2.621900074373188
gov,10,flores,24.066666666665952,-21.83333333333217,3.269607519769512,3.3240276773817667
gov,10,bible,4.000000021843904,-3.5000000392584045,1.2445882853377659,1.2562006209208432
gov,10,gov,4.800000000001214,53.49999999999763,2.690167281044063,2.7097675177032645
gov,25,flores,26.59999999999771,-21.999999999995783,3.740053475553524,3.801662794094184
gov,25,bible,3.4333333330605305,-1.6666666661971457,1.4160979250508539,1.4269407836351504
gov,25,gov,4.233333333355294,61.33333333329439,3.2914029430219163,3.3205421244110465
gov,50,flores,54.999999999999844,-71.9999999999997,0.408248290463863,0.4303314829119337
gov,50,bible,12.650000000000002,-18.500000000000007,0.04082482904638634,0.0430331482911936
gov,50,gov,-5.549999999212515,84.499999998673,3.5517601270356094,3.7438839013257823
bible,1,flores,-0.9999999974940814,3.9999999955826055,0.5686240703077327,0.5916079783099617
bible,1,bible,4.575000000004367,21.74999999999177,2.6112736356038986,2.636056959678796
bible,1,gov,0.024999999999085094,1.2500000000022404,0.4025957443060387,0.42284311073425446
bible,10,flores,-0.7250000000000097,5.750000000000016,0.9011566641452158,0.9517527687880141
bible,10,bible,17.425000163355776,17.249999712194864,3.312916640464513,3.321464982448202
bible,10,gov,-0.07499999974082948,2.7499999995409894,0.7334280241896042,0.771122317223061
bible,25,flores,1.5000000001436655,1.9999999997456057,0.8438009243891595,0.8507408535780213
bible,25,bible,17.200000000000955,25.999999999998423,3.514541221838207,3.5212270588532033
bible,25,gov,0.7333333333473633,1.3333333333092248,0.7907802054511313,0.798899242706731
