train set,c0,c1,c2,rmse,kfold rmse
gov,12.622236905655845,3.735352842363677e-09,5.246555772517713e-06,14.698321949510586,14.795276838504298
bible,6.241968755482856,-3.7768956165016426e-11,0.0007951815119093404,12.46232592719015,12.295867460432092
