train set,test set,language to,c0,c1,rmse,kfold rmse
gov,flores,ka,3.8163264717373147,0.46530612536839283,2.3795043215608023,7.851963660978911
gov,flores,gu,9.064625839030471,0.47517006858797595,1.9887523864025338,6.5625480597895995
gov,flores,hi,9.607298474936231,0.21710239651440924,2.4395049990772466,4.843922276464904
gov,flores,si,5.92734205366383,0.14989106738528082,1.7487483852837944,3.6557522724082574
gov,flores,ta,4.08685548293389,0.15875090777051626,1.2406703391075813,2.415825568676745
gov,bible,ka,0.5217687074829933,0.05374149659863944,0.3149343955006943,1.0392304845413265
gov,bible,gu,2.5122448979591834,0.09897959183673469,0.355759224547081,1.1739455473522395
gov,bible,hi,1.8795207014343944,0.03932461862264166,0.7032197194733728,1.4565440990027572
gov,bible,si,0.4425562817719681,0.023602033405954972,0.20182536653408023,0.40488107794389233
gov,bible,ta,0.45664487908407864,0.025272331183772298,0.15852671369282959,0.3788917179939613
gov,gov,ka,15.36054424935592,0.8588435358450486,4.8231619459087804,15.91562242066068
gov,gov,gu,24.39523807369144,0.597619048686441,2.7352635461078822,9.025909208331154
gov,gov,hi,24.9271242052499,0.285947711824598,4.176589165673771,8.34447115945761
gov,gov,si,29.81285399028747,0.47265795314174747,6.507650726172712,13.032088804653178
gov,gov,ta,25.68605665792258,0.3576252719841242,4.778465617761701,9.248864106374272
bible,flores,ka,0.704081626389107,0.0663265309236094,0.3091022770654963,0.382494553338127
bible,flores,gu,2.312925165003064,0.08503401385659709,0.4549052379454473,1.5011106998930284
bible,flores,hi,1.6585033998135112,0.05068027218555594,0.23911685584311984,0.2958920129596833
bible,flores,si,0.9564625850340137,0.04251700680272107,0.22745261897272367,0.2814582562299426
bible,flores,ta,0.8952380952380954,0.0476190476190476,0.1632993161855452,0.20207259421636906
bible,bible,ka,14.038095290818934,0.6190476164332209,2.694438717061495,3.3341978045700897
bible,bible,gu,17.503401360544217,0.4802721088435375,1.9245990836153528,6.3508529610858835
bible,bible,hi,19.839455780123743,0.5411564626935923,2.035409333884117,2.518690549339743
bible,bible,si,23.4945577975078,0.6615646271208254,2.921891336034221,3.6156560608000334
bible,bible,ta,17.7197279045484,0.5955782306284539,2.303686781903226,2.8506669541237772
bible,gov,ka,0.3693877547183526,0.027551020427225157,0.11081025026876282,0.13712068893253615
bible,gov,gu,1.3625850364936656,0.06700680259811029,0.262445329583912,0.8660254037844389
bible,gov,hi,1.1741496632749995,0.029931972619972474,0.23328473740792177,0.28867513459481287
bible,gov,si,0.4673469381436183,0.01938775513340568,0.0991460133983667,0.12268693220279542
bible,gov,ta,0.36734693877551017,0.01938775510204082,0.09914601339836669,0.12268693220279546
