,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[1.0],0.03625968271078217,[-0.5],2.1981577574160314,[0.5],5.552885574155031
kfold,[-0.5],0.11633990630814574,[-0.5],3.3613661240017336,[-0.5],17.81662270727693
