language to,c0,c1,rmse,kfold rmse
ka,9.545204690428745,0.4895351591620341,11.345239301545693,11.36946797367906
gu,12.70048159771204,0.4984082994893711,11.827627739235517,11.853070753223781
hi,13.05942731520927,0.7857169062961312,12.59695642951563,12.616425533391258
si,13.927455182789787,0.7588059060808551,16.914476533654184,16.94217116450547
ta,11.424027971272773,0.7948840782155038,13.794425439410679,13.81704620243172
