train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,loo rmse
cc_align,100,bible,10,bible,10.520837841443745,32.03734916280855,0.0,0.0,0.0,0.0,0.0,3.4732625994930744,3.9839691360519973
cc_align,100,bible,10,gov,2.492049502000971,-0.6003655944376518,0.0,0.0,0.0,0.0,0.0,0.9044263135144073,0.9673185077153389
cc_align,100,bible,25,flores,3.845312274208492,-0.2988950626974763,0.0,0.0,0.0,0.0,0.0,1.1753711146065084,1.1878337744795475
cc_align,100,bible,25,bible,18.490405996769578,24.751635291735745,0.0,0.0,0.0,0.0,0.0,3.4557472022746816,3.855931569987082
cc_align,100,bible,25,gov,0.6453838210528544,3.208615517918507,0.0,0.0,0.0,0.0,0.0,1.0167520772563357,1.0587698181210756
gov,25,bible,1,flores,8.054966435505612,-10.94775503403552,0.0,0.0,0.0,0.0,0.0,0.8236430280772288,0.8367604751539436
gov,25,bible,1,bible,15.143422829583926,6.213545804095627,0.0,0.0,0.0,0.0,0.0,2.2919979478369816,2.8316844785725035
gov,25,bible,1,gov,8.0025962838278,-10.636098907232618,0.0,0.0,0.0,0.0,0.0,0.8048085133320981,0.8258122621825018
gov,25,bible,10,flores,10.501618600266443,-12.912489682528525,0.0,0.0,0.0,0.0,0.0,1.2660801941339543,1.3695771434993502
gov,25,bible,10,bible,16.10351586621844,21.509582850648876,0.0,0.0,0.0,0.0,0.0,3.558751160788777,4.175337823679742
gov,25,bible,10,gov,-7.173881788984086,22.553552462886252,0.0,0.0,0.0,0.0,0.0,1.7921937163231492,2.1555653421382415
gov,25,bible,25,flores,9.233418075159012,-10.113247801894971,0.0,0.0,0.0,0.0,0.0,1.5339313264816654,1.628184057595393
gov,25,bible,25,bible,22.416063767078388,17.11138399235378,0.0,0.0,0.0,0.0,0.0,3.3120108843182874,3.6855882807449833
gov,25,bible,25,gov,-8.602610003269396,26.076974683089173,0.0,0.0,0.0,0.0,0.0,2.108263663886413,2.328810838330842
gov,1,bible,1,flores,5.496819031486611,-7.009529518265331,0.0,0.0,0.0,0.0,0.0,0.8950886034500077,0.9109475143880993
gov,1,bible,1,bible,7.709478105966353,16.50854772457337,0.0,0.0,0.0,0.0,0.0,2.746923759974835,3.150629831453632
gov,1,bible,1,gov,-0.2189611268739523,5.386146873794951,0.0,0.0,0.0,0.0,0.0,1.2381787269351974,1.3576282740305838
gov,1,bible,10,flores,5.91564606038523,-5.090863992536351,0.0,0.0,0.0,0.0,0.0,1.2892738322257673,1.4515004786340104
gov,1,bible,10,bible,13.428083625734757,24.791985264209586,0.0,0.0,0.0,0.0,0.0,3.7316693290975387,4.327171699762535
gov,1,bible,10,gov,-15.579073842257612,39.63104732490783,0.0,0.0,0.0,0.0,0.0,2.4386230361722725,2.7219768385023744
gov,1,bible,25,flores,6.588593706456152,-5.7290146763933505,0.0,0.0,0.0,0.0,0.0,1.4170058549505957,1.5198966273251755
gov,1,bible,25,bible,15.180497857559313,29.32586394438846,0.0,0.0,0.0,0.0,0.0,3.5395969875540794,4.10490423131773
gov,1,bible,25,gov,-15.29056782434054,40.04960113002495,0.0,0.0,0.0,0.0,0.0,2.689379862443309,2.8161172559443473
gov,10,bible,1,flores,8.301668532428126,-11.538452042650986,0.0,0.0,0.0,0.0,0.0,0.8104054027909044,0.845542266101534
gov,10,bible,1,bible,16.379021276980602,3.2562795474012733,0.0,0.0,0.0,0.0,0.0,2.165511617374115,2.6983556378078983
gov,10,bible,1,gov,7.081231143137668,-8.789407356320114,0.0,0.0,0.0,0.0,0.0,0.9148246045580594,0.9575968128654897
gov,10,bible,10,flores,9.042640529631193,-10.419211141770258,0.0,0.0,0.0,0.0,0.0,1.210358861795081,1.2975041625628725
gov,10,bible,10,bible,17.210175035473238,18.82160952107984,0.0,0.0,0.0,0.0,0.0,3.420943465072271,4.048801573260129
gov,10,bible,10,gov,-9.796008676279929,28.05390648726305,0.0,0.0,0.0,0.0,0.0,1.930275514291165,2.3285007246757523
gov,10,bible,25,flores,7.737315942378133,-7.372040171321716,0.0,0.0,0.0,0.0,0.0,1.42267404237256,1.5093415962186387
gov,10,bible,25,bible,18.131157875262613,24.53330847580365,0.0,0.0,0.0,0.0,0.0,3.421832377360227,3.783979062828709
gov,10,bible,25,gov,-13.46531318409383,35.44762279948767,0.0,0.0,0.0,0.0,0.0,1.9533768809841308,2.188524154023661
gov,50,bible,1,flores,10.913414173704421,-16.13074055306142,0.0,0.0,0.0,0.0,0.0,0.36153372629670455,0.6844911995057298
gov,50,bible,1,bible,25.104621594538465,-9.042325816792026,0.0,0.0,0.0,0.0,0.0,2.341824088531267,4.433771436755989
gov,50,bible,1,gov,9.050930514498358,-12.80985140698164,0.0,0.0,0.0,0.0,0.0,0.31387776099184334,0.5942642691096446
gov,50,bible,10,flores,11.644362406465788,-15.710443828422243,0.0,0.0,0.0,0.0,0.0,0.26877424560066276,0.5088698027547061
gov,50,bible,10,bible,27.865858262120376,3.8052745477777825,0.0,0.0,0.0,0.0,0.0,3.3501217404573636,6.342779310010846
gov,50,bible,10,gov,-2.4206331706969246,14.182264685704673,0.0,0.0,0.0,0.0,0.0,0.1601294428194694,0.30317277383775487
gov,50,bible,25,flores,9.781193970754225,-11.912856482879118,0.0,0.0,0.0,0.0,0.0,0.34437217942675113,0.6519994408050835
gov,50,bible,25,bible,33.05330435494285,1.8662993750946326,0.0,0.0,0.0,0.0,0.0,3.1487174494845074,5.961460947816854
gov,50,bible,25,gov,-1.9671854760321057,14.503008442184518,0.0,0.0,0.0,0.0,0.0,0.2255175771652187,0.42697205294066776
bible,25,gov,1,flores,23.81829166195029,-32.10809025779025,0.0,0.0,0.0,0.0,0.0,1.605916348738696,1.871524683035054
bible,25,gov,1,bible,12.503024035883717,-16.60347660689617,0.0,0.0,0.0,0.0,0.0,1.6226849339581617,1.668624255586137
bible,25,gov,1,gov,3.301795607277585,33.37358007822407,0.0,0.0,0.0,0.0,0.0,1.563159894944063,2.3321315126708186
bible,25,gov,10,flores,49.995449090399624,-67.90258162864252,0.0,0.0,0.0,0.0,0.0,2.573048738365313,2.9979571708295922
bible,25,gov,10,bible,10.19637103816924,-1.7653388093790852,0.0,0.0,0.0,0.0,0.0,2.3887286839670696,2.577681619429314
bible,25,gov,10,gov,2.1743819008753955,59.0253013644492,0.0,0.0,0.0,0.0,0.0,3.285372630796573,4.627884767327511
bible,25,gov,25,flores,53.511895183959574,-70.64441136406657,0.0,0.0,0.0,0.0,0.0,2.5907959837571766,2.893659940880337
bible,25,gov,25,bible,2.1036599551334216,14.819490890829725,0.0,0.0,0.0,0.0,0.0,2.7553337182202227,3.006680582264653
bible,25,gov,25,gov,-3.8356158473432083,76.47309671541711,0.0,0.0,0.0,0.0,0.0,3.8042065443086495,5.3848743016168035
bible,25,gov,50,flores,62.05647061412355,-85.15183915793978,0.0,0.0,0.0,0.0,0.0,0.7447632875171615,1.4100591219028298
bible,25,gov,50,bible,20.098096455873424,-15.03360278465291,0.0,0.0,0.0,0.0,0.0,0.5647848569508868,1.0693059017163176
bible,25,gov,50,gov,2.2305145816637877,71.4456187977615,0.0,0.0,0.0,0.0,0.0,4.797532860073139,9.08315996457488
bible,1,gov,1,flores,15.249383302943693,-18.676168776466415,0.0,0.0,0.0,0.0,0.0,2.0418084220748662,2.1926240491959716
bible,1,gov,1,bible,6.577592396157678,-4.11802935374245,0.0,0.0,0.0,0.0,0.0,2.0853102338628817,2.0874127006913166
bible,1,gov,1,gov,-8.748952265092074,50.3526324681159,0.0,0.0,0.0,0.0,0.0,3.5750688560344432,3.9301101576305846
bible,1,gov,10,flores,45.95305903502214,-62.29326842721212,0.0,0.0,0.0,0.0,0.0,2.8235800161468907,3.1890988618243
bible,1,gov,10,bible,-1.286734666535661,16.031606444436086,0.0,0.0,0.0,0.0,0.0,2.635623196778191,2.7633808702816336
bible,1,gov,10,gov,1.7935519934254056,58.12277267223801,0.0,0.0,0.0,0.0,0.0,3.491646588219556,4.758174288812935
bible,1,gov,25,flores,53.24591740295286,-71.3929894767834,0.0,0.0,0.0,0.0,0.0,2.786771544889811,3.1070155937980637
bible,1,gov,25,bible,-4.495077436007904,22.555719968863265,0.0,0.0,0.0,0.0,0.0,2.6504924701190067,2.822081422793499
bible,1,gov,25,gov,-0.22686953905324134,69.15271336420706,0.0,0.0,0.0,0.0,0.0,3.718459047333817,5.314638332649053
bible,1,gov,50,flores,61.95512019401775,-85.6249129481852,0.0,0.0,0.0,0.0,0.0,0.6215093774592656,1.176702386955353
bible,1,gov,50,bible,10.955283198948774,-3.0108759570659394,0.0,0.0,0.0,0.0,0.0,0.47713027578644435,0.9033500593463489
bible,1,gov,50,gov,6.988269935664955,62.546277123840284,0.0,0.0,0.0,0.0,0.0,4.886463688478072,9.251532605759015
bible,10,gov,1,flores,24.490598449625384,-33.829924855110136,0.0,0.0,0.0,0.0,0.0,1.5910365449500001,1.7746228967624116
bible,10,gov,1,bible,10.47332835237213,-12.933660912892018,0.0,0.0,0.0,0.0,0.0,1.686877408479201,1.7085421538019683
bible,10,gov,1,gov,2.560860549406986,33.51991598486179,0.0,0.0,0.0,0.0,0.0,1.68220183327234,2.374768577042005
bible,10,gov,10,flores,49.835819102957885,-68.08406034645759,0.0,0.0,0.0,0.0,0.0,2.573484535445847,2.8644639202286664
bible,10,gov,10,bible,7.195833465497539,2.9365943878600698,0.0,0.0,0.0,0.0,0.0,2.6472050858878613,2.7659052282253613
bible,10,gov,10,gov,0.06531319340046537,62.332374869692096,0.0,0.0,0.0,0.0,0.0,3.2846717395728167,4.619192451842964
bible,10,gov,25,flores,52.73598519603822,-69.78393614009791,0.0,0.0,0.0,0.0,0.0,2.6994524772343302,2.96657821012984
bible,10,gov,25,bible,2.7151896901281667,12.665130783727605,0.0,0.0,0.0,0.0,0.0,2.7109885001801484,3.0144848487086953
bible,10,gov,25,gov,-1.7579837290961202,72.3911590286593,0.0,0.0,0.0,0.0,0.0,3.69278010564844,5.241111979605163
bible,10,gov,50,flores,60.07642423492247,-82.0373788546228,0.0,0.0,0.0,0.0,0.0,0.7434870518800049,1.4076424946312014
bible,10,gov,50,bible,19.9679642540132,-15.93083145456214,0.0,0.0,0.0,0.0,0.0,0.5952792753359246,1.1270413659608278
bible,10,gov,50,gov,4.563207722594864,67.22689249063558,0.0,0.0,0.0,0.0,0.0,4.7803713136089625,9.050668490596308
