,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.16012944281912897,[1.0],2.0499415113518853,[1.0],4.980499371525739
loo,"[-1.0, -0.5, 0.0]",0.3031727809189706,[0.0],2.6668091655570274,[1.0],9.429570341640238
