model,mean,min,25%,50%,75%,max
linear,12.828185307013797,7.894390246673806,10.363421114308426,14.0662798028013,14.872088200084965,17.36560847083469
poly2,12.828185679151943,7.894391717705149,10.363419935461586,14.066280272167948,14.872089654442268,17.365608584382795
poly3,12.828185057977029,7.894389986856287,10.363420045590626,14.066278184764824,14.872089176689103,17.36560878965864
exp,12.816973621024767,7.871910957672656,10.346235332910684,14.066281297306286,14.861271938059364,17.365608550254322
log,12.828185824989406,7.894390847536215,10.363421332892237,14.066280958154234,14.872088835530407,17.365608632390103
power,12.828147820418211,7.894362494787309,10.363296847627247,14.066280310064068,14.872094868804325,17.36560850521296
hmult,12.809225463127122,7.859209623291859,10.336868681570113,14.066280766785995,14.849870925657683,17.3656086373564
