c0,c1,c2,c3,c4,c5,rmse,kfold rmse
1.5315358016489944,-0.646348363002448,-0.4528148679003254,-1.047989864841001e-08,-2.4160725363956604e-07,-1.2535766862158237,13.788080392071013,13.801191505009744
