train set size,c0,c1,rmse,kfold rmse
1,4.679274423130273,2.1176384645566313e-12,8.511562212316496,8.46515157132182
10,10.811672769106044,-3.76210328983505e-09,13.780658146877043,13.728307148756409
25,12.832733334879018,-1.1073496371364642e-09,15.359884979298087,15.303226898870593
50,17.15661608514648,-1.4653457612053405e-09,17.39960119043299,17.985940008527724
