c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
12.765314716083292,2.675970059913231,-3.659386770883396,5.302449439560723,2.0027875022389674,0.6127818495547442,5.006778054715532,1.8616165696824538,0.6309165924838471,1.8253247809581967,-0.7505142699100407,-1.0131848757527457,3.429603206103881,-0.7802763580690898,-2.3867437046656494,4.501691335919564,-2.9389750499448883,-9.633619638606323,3.6858082572342354,1.0484771845986756,0.29108621812721613,12.873058574087706,12.88766348537231
