c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
46.38054687487674,0.18741792456031584,-107.72692817792651,59.498943931759065,19.051585774968448,13.211800613203271,-3.641964647662224,1.0520875439702304,-24.589228432546896,-0.4941959125886024,4.399594070897105,4.437608197182943
