train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.551872006854448,-4.129778399980647e-09,8.708576144600134,9.013850726709467
gov,10,13.713337938508744,-3.076633150906294e-09,14.262507932960792,14.494035754440622
gov,25,16.130661404608865,-4.260995215119828e-09,15.601451656424796,15.86966663207477
gov,50,17.23166533062172,-3.575690823048763e-09,17.389364825270267,17.924624107945235
bible,1,3.76088348933392,-1.7195239785020313e-11,8.212266232122717,8.093037833568909
bible,10,7.840925169766527,-1.2377091685591917e-09,12.644563455805187,12.520829409631608
bible,25,9.40814424679971,-1.7997365007724107e-09,14.420649882952363,14.300665939268567
