,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[-0.5],0.10235385856564976,[1.0],2.054211518220595,[-1.0],4.690046860570915
kfold,[1.0],0.17409739747187214,[-1.0],2.4030046684504374,[0.0],7.9774726264685825
