train set size,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
1,5.233316602095949,0.07082837670185325,-3.039839336219958e-09,0.0008711483280875988,8.351127958297045,8.442539621256502
10,8.222708317879212,3.275629065618879,0.0011491219301797563,-7.329906460346098e-10,13.846131525604884,13.719194260734646
25,12.703197101765019,2.2853628095647263e-08,0.0001649501592106001,4.442477590684304e-07,15.380396704073494,15.391726872676113
50,12.76059015067584,5.089546903254428,-1.1691558126018766e-09,-0.23419075802747114,17.551941405728172,17.978624643574882
