train set size,c0,c1,c2,rmse,kfold rmse
1,3.256177301273972,-4.604832296375538e-08,-1.5027404513013234,8.486327434573324,8.403968498162902
10,5.797136855356445,-7.829125578269595e-09,-5.211886039675401,13.76051273800298,13.74430243716341
25,12.61883948881997,-9.380669352038258e-09,-0.0056474323945348735,15.393400462573295,15.304227821380898
50,10.303393781910641,-9.359110855988737e-09,-7.386057680641009,17.41164212431552,17.987115691177653
