train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.8099955977434834,-1.5751456723890498e-09,2.375899922190646,2.3904659635438645
1,bible,4.743781974087058,6.067968384078179,8.382137313063877,8.459017464848301
1,gov,4.971034058934837,7.160246370561462,9.602658289708573,9.685697930581338
10,flores,7.004837995051037,-8.063032250933834e-09,5.395131402128123,5.405901970517517
10,bible,8.815036800515667,8.78670740888984,13.055024228942244,13.210298102940587
10,gov,4.495569089704308,19.830047148156634,16.879748796833045,17.0934559773742
25,flores,8.394147019169544,-1.8972068888213556e-08,6.475154017775852,6.485083443286859
25,bible,10.857809109996122,9.15027930723152,14.879341983350013,15.064565856923599
25,gov,2.963051764610497,25.02492436459566,18.734187998460175,18.98558363226534
50,flores,31.23307154771231,-24.63904555326859,1.9442329076495504,2.876672882587344
50,bible,2.1166667680007665,-8.479080671926633e-09,0.8744839687360241,0.9583079236874092
50,gov,1.6142933028466828e-07,60.98925038671317,1.8702636381477977,2.7304105509411087
