train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.427644140461636,1.161545816760272e-09,5.760525549227861,5.782601118299747
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.316046907802594,-1.708784531790158e-09,10.064769432927823,10.222062836131107
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.973467294406742,1.132300561525054e-08,7.540067576640839,7.57460928465153
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
