model,mean,min,25%,50%,75%,max
linear,13.711550807977853,13.711550807977853,13.711550807977853,13.711550807977853,13.711550807977853,13.711550807977853
poly2,13.711726705965036,13.711726705965036,13.711726705965036,13.711726705965036,13.711726705965036,13.711726705965036
poly3,13.71142779102134,13.71142779102134,13.71142779102134,13.71142779102134,13.71142779102134,13.71142779102134
exp,13.71352917125084,13.71352917125084,13.71352917125084,13.71352917125084,13.71352917125084,13.71352917125084
log,13.712026956322884,13.712026956322884,13.712026956322884,13.712026956322884,13.712026956322884,13.712026956322884
power,13.713608395309103,13.713608395309103,13.713608395309103,13.713608395309103,13.713608395309103,13.713608395309103
hmult,13.712573948745463,13.712573948745463,13.712573948745463,13.712573948745463,13.712573948745463,13.712573948745463
