train set,train set size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,flores,4.552574456248577,-1.8088012700510036e-09,9.126535962498439e-05,-0.028761543745456416,2.2206263950508793,2.2921160298755217
gov,1,bible,0.7705025171079625,8.280073324503306e-06,-4.926369991116299e-11,2.571937893584865e-05,0.7950148763950675,0.8195443044405275
gov,1,gov,-1.1446925834280534e-09,24.808326781430548,16.48688756634619,0.0005843120739513428,2.6741279786981798,2.9981997767867012
gov,10,flores,11.818365048275673,-0.024656995577414322,-0.08153925375151609,-7.256382002453914e-09,3.4389233865595585,3.5257752834192964
gov,10,bible,1.9601711929283723,-6.936753783404792e-10,-0.015763413400364717,0.1580627575555406,1.2584701023799194,1.2947716523110036
gov,10,gov,15.044019628366348,26.39704663023775,15.448709709361035,9.976760983141821e-09,2.735866625070725,2.9554481114035878
gov,25,flores,14.20133272698418,0.03592714503959905,0.0016756292321004676,-4.9291709026141785e-08,3.8931938203143885,4.017277546663864
gov,25,bible,2.439218441875652,-8.377040473279062e-10,0.016406774620152005,-0.013088294554157656,1.4196503514305654,1.4634960456899737
gov,25,gov,15.190485663304646,31.169457836342268,18.609586106735314,1.469105849860243e-08,3.325921481960967,3.5615719732884252
gov,50,flores,25.583329848129363,-5.440154450802814e-09,-24.598586653131107,-18.263457263780623,1.3966665002906327,2.4345936871406697
gov,50,bible,2.1169946690272377,1.2153768174552123e-07,-4.848464383420039e-09,-1.9676286644250676e-06,0.8744652202977978,0.9695667507104915
gov,50,gov,9.179998460422912,42.86102991149849,27.261926391067956,-1.948255438716642e-09,3.5943320648973693,5.283043479557388
bible,1,flores,0.8660002334491862,0.31789218939601604,-1.5017610044005362e-09,0.004058822710849172,0.5517460633008178,0.5692680582707386
bible,1,bible,11.196049557256131,8.157863942273679,3.8391492689860467,1.0664499273521744e-08,2.858713140718552,3.006497823439691
bible,1,gov,0.5891911452374973,-1.829070694108834e-09,-0.010948527146561991,0.001087536270557468,0.38641346853961017,0.3972490181131977
bible,10,flores,2.226894964741186,0.00038243138420895125,-4.573355084324195e-09,-5.368352971935359e-07,0.8248596747735657,0.8447234840854463
bible,10,bible,19.858413140118845,11.193112111933244,4.625167058083572,-3.116686778660359e-09,3.3719919669066956,3.581861006992672
bible,10,gov,1.253998225407099,1.2972684674768157e-06,-2.3065941079237693e-10,1.7749132185749856e-05,0.6827267412126382,0.7005134508912925
bible,25,flores,2.5694345789509128,0.00022978204229763844,-2.3357309968972584e-09,-4.728300096517905e-08,0.8509651347986867,0.8749858479481976
bible,25,bible,23.264200634408024,12.316403027146398,4.887489372797623,8.205323989870191e-09,3.5384408099632307,3.761310503544712
bible,25,gov,1.4299958162676427,1.2984947335765747e-07,-2.2475857703854443e-09,-1.2746086709392037e-09,0.7950474265128457,0.8186262564566782
