c0,"c1,1","c1,2",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-5.964162981887314,23.031590912600524,-11.923020186579734,-3.659166243442627,6.0,6.0,-2.268541453993381,-2.7635790174762667,-0.11385277733225488,-1.785258788411101,12.913160335513254,12.957263903757276
