train set,train set size,c0,c1,rmse,kfold rmse
gov,1,5.851928435884677,-7.811275805456573e-10,8.622537802949743,8.97604476861804
gov,10,13.761631589678226,-3.4685126525045197e-09,14.254122105625248,14.554403951154331
gov,25,15.95291441212037,8.445460364232525e-09,15.628902189657994,15.914436433424859
gov,50,17.066470026534375,-9.18857640874344e-10,17.41231635994894,17.981151057155788
bible,1,3.768419653512132,-7.131182067230877e-10,8.209976002265027,8.084276202606969
bible,10,7.917166319490091,-1.1304301316151433e-09,12.629313818905947,12.540459243758677
bible,25,9.283789326634489,-6.251659986173462e-10,14.443116725990986,14.296181229308944
