train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,2.228707173777482,2.669285610162433,-1.9605572173250047e-09,8.432053352007436,8.562520104068827
1,gov,2.1408767788165624,3.0456692315058187,-3.783275893356659e-09,9.629271634481931,9.641777421908099
10,flores,2.1803313770074917,2.1138264868084753,-2.3601396823390653e-09,5.544578374547196,5.4748016436668445
10,bible,1.532739413622448,4.650055298824173,-1.5702936123144517e-10,13.076198668011175,13.190426686916334
10,gov,2.2454781574083187,4.258161517629371,2.9022538971581776e-09,16.912573103165265,17.051499722572952
25,flores,2.27232735562984,2.505675127123726,-2.2586994422071603e-09,6.607720556759674,6.579113178291643
25,bible,1.6868674438639075,4.7372377318833525,-2.205256843927309e-09,14.901635049755154,15.122973798619492
25,gov,2.0524539132749173,4.679877956614527,1.416884975401556e-06,18.77856088896252,18.920248750503738
50,flores,2.499991158324105,1.0041998853621457e-07,4.261023424470971,3.4486842513053277,3.5855784988871586
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,2.2255071057132407,6.0,3.343187792882634e-10,3.820124681458474,4.518354639660419
