train set,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,flores,-6.18882742485209e-09,0.7004438580839316,0.019140417171303808,-0.015893544199814917,-12.522979060734746,-10.9372092146085,-5.97811772472384,4.541254895529866,4.57238051188382
gov,bible,-0.0015741248663680683,-0.001898095326995246,-0.002558291721364558,-7.065029264560336e-05,-0.3865992514022979,-7.824996175464223e-09,-1.771328785214648,1.1906351903638779,1.1964225030885955
gov,gov,42.863959889051976,0.003283338175861653,-0.001347770324419153,-5.288643724802449e-09,28.930520156702524,-25.02541968030893,0.6100901208285548,8.902248558343047,9.028073238758529
bible,flores,1.3003930943428197e-07,-1.3213815734492516e-07,-1.4826076331539205e-08,2.663865124385726e-06,1.5842612761088776e-08,-1.0963996944375465e-07,-2.059392464274098,0.8491502113589797,0.8525866430192444
bible,bible,27.907877250945518,-1.335591095582497e-09,-0.11486480927663234,-4.5701136003559535,18.58204935756905,-13.101361194292654,-0.0033667871987353307,6.600990452877699,6.716528255903498
bible,gov,2.385198093543103e-07,6.509376572426629e-08,5.799404275870355e-08,-2.0288429852197284e-08,-8.675928320131541e-09,1.4798052110192092e-07,-1.1640812555156244,0.651299926327845,0.6544782441003903
