train set size,c0,c1,rmse,kfold rmse
1,4.6223407603426505,-3.953011380755128e-10,8.528752424680498,8.48194416343465
10,10.791924229951356,5.992685462359809e-09,13.784252085850868,13.71626603750101
25,12.70011160826364,-5.287795555212554e-10,15.38091158639871,15.316781595300526
50,17.239804506056345,-2.2068954827866813e-09,17.38827378719014,17.919758641299985
