train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,11.938835248474861,8.157303175544985,-16.17286598348572,1.9691177035520733,2.034431827406723
gov,1,bible,3.1948131183795097,5.143760175326225,-6.885135929733554,0.5948370912849694,0.6247274819384521
gov,1,gov,2.2579489467952287,16.67167874437544,13.830102292924613,3.027783422563658,3.051646178970726
gov,10,flores,33.05964073895704,5.691661969057104,-34.95950730347176,2.7447290748071036,2.8874805620935393
gov,10,bible,9.134737925864776,5.212080880316555,-13.871265356329939,0.9462596746470696,0.9918387815715481
gov,10,gov,-0.5025083025599046,-8.531864114409895,57.48414705169862,1.5409434279735972,1.546853574149689
gov,25,flores,37.2687755091093,7.665241848260301,-38.86292615131032,3.149913895940563,3.3146434666745876
gov,25,bible,9.846292356461744,7.058019433639623,-15.458757695349687,1.0502612790916748,1.0993149131417879
gov,25,gov,-3.5563644094969113,-12.242374326639199,70.04016785658888,1.646390242822534,1.659348838572791
gov,50,flores,42.27690193809661,-19.062771188892107,-28.360428116864316,2.0511601988091347e-15,0.0
gov,50,bible,9.727567254845239,-3.29765692797223,-8.805901070292157,8.107922592650824e-16,3.6259732146947156e-16
gov,50,gov,-0.20817182528053113,-21.89759907433829,75.29765692796764,3.803893041073301e-13,1.0210493344140844e-12
bible,1,flores,2.8409578043527546,4.072636212444013,-5.121360051515395,0.4330561631974566,0.5012169590346311
bible,1,bible,1.1664185445500703,-7.835229507817505,28.53643874280658,2.329424410179678,2.3412503479691575
bible,1,gov,2.4229892610399304,2.2323599156696776,-4.022982597343566,0.3125197499881085,0.3645551296828059
bible,10,flores,4.96856603774264,6.434467620968324,-8.0148566295648,0.6781363840128307,0.8240180812097044
bible,10,bible,3.3704522344930252,-19.826008474404865,48.70444712956077,1.9152313029719705,1.916842055644935
bible,10,gov,4.432103561243636,4.517504563163002,-7.449186751441658,0.5475474657459654,0.6522054765181966
bible,25,flores,5.555206701813072,5.25745346679485,-7.784234898334237,0.6394647888497433,0.6726576574767806
bible,25,bible,6.779085204041704,-20.55855066123622,50.296817594712465,2.1847457185872114,2.1882244058328015
bible,25,gov,4.355860715961453,4.273785504865722,-7.048145574438687,0.6322639026500287,0.6635319549005197
