,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[1.0],0.11418872379051377,[-1.0],2.051704535902773,"[-0.5, 0.5]",4.75295076618661
loo,[0.0],0.19816115894806915,[1.0],2.432879326701269,[-1.0],8.24818963045617
