train set,train set size,c0,"c1,1","c1,2",rmse,kfold rmse
gov,1,5.0730401502222815,6.825628196040524,1.54434185640814e-07,8.25201652033797,8.308561219661545
gov,10,16.161686520930537,0.00023465859524442244,1.2343747713364771e-06,14.041787800022643,14.114520657749386
gov,25,18.39216227467646,0.031151671544518835,1.1366331540740188e-07,15.427615726614263,15.508024015593666
gov,50,19.98761181849055,-4.843139355683224e-07,-2.348060487789759,17.221251257438006,17.493636229421767
bible,1,6.159765577750158,6.676162981641002e-10,0.22007529626408656,7.822892145166851,7.852716860789982
bible,10,10.322589179591116,0.045577749791686814,2.636382667394648e-09,12.381708758778183,12.434275176367132
bible,25,11.826694732297407,0.0934616920904769,-6.274451419837155e-09,14.194559533641108,14.255622793223731
