train set,train set size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
gov,1,flores,2.2510929629454215,3.475981925630849e-08,1.2918713423662767e-05,-3.29099299584484e-10,5.1803711193715795e-05,-1.4415944034888734e-05,3.2318942101905823,3.0843057399014016
gov,1,bible,0.0,0.0,0.0,0.0,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,10.209396480244628,-1.2822520005718702e-07,-1.5493606877087307e-09,9.669093674192909e-05,6.711293472969888,3.3802329521897236e-08,4.772354428147957,4.797465943945973
gov,10,flores,5.48307004105246,-4.165533675131182e-09,0.00312170449879114,4.241423840997183e-06,4.008758056015053,0.0014212814555117283,4.396732157775526,3.9335553154117546
gov,10,bible,0.0,0.0,0.0,0.0,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,15.236744167919985,-0.04884751039321474,0.03331177783030155,6.72911780006755,12.596528779536664,-5.6515345760547295e-11,4.846766833088829,4.5801275252350715
gov,25,flores,6.903349044143498,0.000502644197516826,0.00039610320050032324,6.690364805307935e-08,5.073080399801288,-1.3505979596098078e-09,4.806073299165107,4.229675694068073
gov,25,bible,0.0,0.0,0.0,0.0,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,22.966830236068468,-2.610556684913797e-09,-0.0015238076748891594,0.0001181884253643261,14.20722813165347,-0.023630950492859192,5.304536503385638,5.033048876855798
gov,50,flores,6.475380574701467,0.0070528171214576125,-1.6102167502454696e-09,0.0020447815795120584,5.005041446297467,-0.0004609663914808019,4.690994391918522,3.8102811065276447
gov,50,bible,0.0,0.0,0.0,0.0,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,17.61335909519355,2.0244056411034417,0.0004464748037558248,9.823569719984564,15.032502290747429,-8.533867435887642e-10,5.6339459394104034,4.986773688387127
bible,1,flores,0.0,0.0,0.0,0.0,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,6.864106492094849,-2.37251261005157e-09,-0.03695410506324087,2.7955580869318504,5.756225454512251,-7.635205610567394e-07,4.284537953065821,4.040584911465987
bible,1,gov,0.0,0.0,0.0,0.0,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,0.0,0.0,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,11.806557256865279,2.356856277476792e-09,0.09329411592534542,4.9709890046626155,9.937974033222295,-0.025279719731980555,4.784871264004466,4.07399865923497
bible,10,gov,0.0,0.0,0.0,0.0,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,0.0,0.0,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,17.82684405515414,-2.0216764117634824e-09,-6.06974906815148e-05,0.033360744380073415,11.91082739234721,6.94587155616701e-05,4.8566662770664415,4.49805060625117
bible,25,gov,0.0,0.0,0.0,0.0,0.0,0.0,1.6792855623746665,1.6792855623746665
