,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.39479849227705105,[0.5],2.156838208397225,[0.0],5.221158231386199
kfold,[-1.0],0.4517033584484596,[-1.0],2.213209389184497,[0.5],5.421465577558288
