c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
30.1263318109449,0.08016057053920164,-68.29497147245345,11.858656205776867,5.373944029388167,10.997915547052742,4.691018176088429,3.138374137496743,-2.016457722123043,5.910977909940324,-2.120339212625733,3.0170994023817626,-17.278251600205333,11.730416923754483,5.143416100560055,4.434642435959603,4.460053414837531
