train set,train set size,test set,c0,"c1,1","c1,2","c1,3",rmse,kfold rmse
gov,1,flores,16.747627272910627,-23.40210388707956,-18.391186117091546,-10.065557692942528,1.5388307249579256,1.7797288113752898
gov,1,bible,6.455429499048427,-10.914690189575465,-8.414930255886407,-4.580692647720489,0.28635642126561645,0.4179208985918391
gov,1,gov,32.08838986995805,-24.31448362018525,-20.870760423572882,-11.691785460306011,3.321671266094958,3.605264812362401
gov,10,flores,29.84383600349474,-34.461615123124076,-27.704358910543814,-15.257700986432187,2.483948469674924,2.8529752193195046
gov,10,bible,9.490601534824275,-14.387997182139442,-11.210466485640623,-6.12076276092957,0.7861297602816664,0.9368801404865323
gov,10,gov,32.16682089681614,6.578085333205653,0.7444229328769008,-0.2682036351196131,3.7453971752013486,3.9076105856762906
gov,25,flores,35.53276502293773,-40.66702638930402,-32.73087716870239,-18.03149265544982,2.693232258858641,3.137081390069162
gov,25,bible,11.241693913690128,-16.87654062290368,-13.162579988000955,-7.188626642175841,0.8303613671472518,1.011863289156571
gov,25,gov,35.478818161402046,7.734286055146397,1.1565913973722792,-0.11853749808967116,4.4436471507088315,4.6345622754476725
gov,50,flores,11.935820044283506,4.774328883133023,1.9097315417938914,0.7638921457204831,3.4185767018851227,3.8128071944366355
gov,50,bible,1.8211935570849698,0.7284774379454184,0.291390997321744,0.11655640966750772,0.8730533902472536,0.9737596451446789
gov,50,gov,35.58332030679012,14.233357793346167,5.693316722196108,2.2771752981681126,5.336873824836241,5.95149047985294
bible,1,flores,4.4624857570583245,-6.445668599236695,-5.047466292953047,-2.759745113124839,0.32863353450310295,0.39809903754517206
bible,1,bible,14.049538893841403,6.525808827835714,2.882094799607555,1.2344176408724734,3.0377623343507585,3.1667751319995268
bible,1,gov,2.7680353437260825,-4.106950415193988,-3.2070300360505297,-1.752086739588342,0.2607680962714929,0.30260844449970853
bible,10,flores,8.049025104566722,-11.109657608677571,-8.742644648602688,-4.7866935832692485,0.3162277668919705,0.4547951383684926
bible,10,bible,17.205189594128974,21.501001859321008,12.986027213103453,6.5100651812856025,3.3256578296639066,3.4902398388374833
bible,10,gov,5.479420051910574,-8.064064309119114,-6.30237522743218,-3.4439750042614072,0.40187062594824224,0.48875329293611103
bible,25,flores,8.613328179144668,-11.530477960127365,-9.104934335351846,-4.989797518965854,0.3122499000039066,0.4588078451106556
bible,25,bible,18.905719836556635,26.38506209659698,16.200681598332423,8.174152753824306,3.3641492238010104,3.5453821501631304
bible,25,gov,6.8778561553018545,-10.423809262374244,-8.12200908104954,-4.4345502116449484,0.35425979167844457,0.47629503830380965
