train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,1.0991326459863402,-9.302251437671536e-10,4.145367563205692,3.0715539890201247
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.800109499489647,-2.1238464641828706e-09,4.416048862987868,4.487849533389547
gov,10,flores,9.332585199569357,-4.658732005234935e-10,4.256938921653015,3.6830321732933036
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.32802336464509,-3.2308159719144262e-09,4.474473194091215,4.515756162661138
gov,25,flores,11.755362257571113,-6.48145096139316e-10,4.639331388493475,4.000808878347424
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.076676379755995,-9.389678356390275e-10,5.111577951143383,5.032188483665557
gov,50,flores,11.675707823784306,4.020574991050124e-12,4.249554995238874,3.50453567172454
gov,50,bible,-1.8316697152116952e-17,-7.000796120887584e-17,2.335950912726264,2.335950912726264
gov,50,gov,39.88501206828141,3.13595127972284e-10,5.871669203736648,5.611220666622163
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.516537277414454,-5.878405630294063e-10,3.952837664908721,3.7198328349959726
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,0.0,0.0,2.4240462041801103,2.4240462041801103
bible,10,bible,24.999865899649837,-2.553146494626682e-09,4.446651332851958,4.384980717867921
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.340830397198562,-2.0985240810991653e-09,4.452727430831331,4.447137685730548
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
