train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,2.1662873715426647,-2.148911798645896,-6.500209646280165e-09,8.746092180330706,8.814648748307455
1,gov,3.30627907531513,-1.6354687251050597,-5.3082948364365135e-09,9.963124460998694,9.905987342400476
10,flores,1.9108267754581756,-1.980656171011216,1.5573969822404549e-09,5.483758042686148,5.443838856211351
10,bible,3.91714696026701,-2.090498398337327,4.372655487932041e-10,13.506481476145641,13.601743425715036
10,gov,5.456514252531505,-1.8727414034891456,-4.479680737589289e-09,17.461773518293757,17.34924772315504
25,flores,2.1265867757187915,-2.138903786422492,-6.721847410734815e-09,6.593611750798957,6.54734147660654
25,bible,4.687388545007196,-2.035339644193805,3.5715552449787894e-10,15.370221705717892,15.44192996486877
25,gov,6.704931584795734,-1.7020872829315274,-0.10819898551944182,19.328209621660694,19.25812728677344
50,flores,2.1733309977029527,-3.1457725349913574,-1.181241796940101e-09,0.894471613298027,0.8361884758100048
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,21.68065273432887,-1.0726559537052471,-6.693554609738361e-09,8.833547567391621,19.716991132996693
