train set size,c0,c1,rmse,kfold rmse
1,4.723579607297092,-6.631101159368328e-09,8.498424808975379,8.453323644772185
10,10.809996818809305,-4.337616055201366e-09,13.780962081720148,13.714435776461816
25,12.703298189757142,-7.206583069260556e-09,15.380393295618441,15.317212088414117
50,17.059596685017816,-1.6765480256323706e-08,17.41330461574292,17.986064415376795
