model,mean,min,25%,50%,75%,max
linear,13.001412716388288,10.924003120684407,11.59217372181696,12.253307411311257,13.562825679615504,16.674753648513313
poly2,13.041360401926775,10.801009403002809,11.531831304465788,12.322457525299292,13.708437631819596,16.84306614504639
poly3,13.060118060786888,10.80102343673034,11.531815725935155,12.327543471070053,13.74954829371759,16.8906593764813
exp,13.107878507814931,10.982108251578031,11.612599405955764,12.36005946896113,13.71959527850776,16.865030134071965
log,12.857821582453955,10.774913281037074,11.506232131607378,12.126036070235196,13.41647751458161,16.4654489148085
power,12.89079327183569,10.80335878654228,11.51235083347012,12.134250474304938,13.46806191007359,16.535944354787528
hmult,12.94417647215144,10.866268165479005,11.549739511035463,12.188788777821664,13.505125326395264,16.61096058002581
scaling,12.89289005035192,10.78613504112917,11.508687979730585,12.143630163937024,13.478805451804565,16.547191615158262
