train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,kfold rmse
cc_align,25,gov,1,flores,999.9999999763075,-10.217108211854438,1.8160913563124756,1.8427227442544742
cc_align,25,gov,1,bible,999.9999999825208,-13.880970811064909,0.6733756067814517,0.6739135840645425
cc_align,25,gov,1,gov,2.42723624211752,4.589337340072078,2.447839920592061,2.781962675154288
cc_align,25,gov,10,flores,999.9999999999999,-8.87961990408361,2.312861282965744,2.3728391106529028
cc_align,25,gov,10,bible,999.9999994996795,-12.257618470066854,0.8024625410278651,0.8070953618693876
cc_align,25,gov,10,gov,2.4841587285082767,5.4678961684074885,2.7862619067693966,3.88267778668723
cc_align,25,gov,25,flores,999.9999999999952,-8.640189830767497,2.2521465817598263,2.318728137942669
cc_align,25,gov,25,bible,465.6461935317182,-10.345253546914124,0.9655539688887277,0.9764028600372541
cc_align,25,gov,25,gov,2.3674940614296336,5.767755804055419,3.028705955608059,4.283821599078565
cc_align,25,gov,50,flores,999.9999999999998,-8.498982518732763,1.1910979765411143,1.2962941708991238
cc_align,25,gov,50,bible,152.97550548677688,-7.84998927634273,0.4309639008203084,0.5484371507930001
cc_align,25,gov,50,gov,2.279462467132952,5.979808513353571,3.940212685497343,5.854520208524262
cc_align,25,bible,1,flores,999.9999999920003,-13.214770479872652,0.600015829569196,0.6001715898987532
cc_align,25,bible,1,bible,1.293350737707289,5.463969669222371,2.3355844608044887,2.8544828350614693
cc_align,25,bible,1,gov,999.9999999999998,-14.272569289272695,0.38507291715423464,0.38830412023373095
cc_align,25,bible,10,flores,999.9999999679518,-12.148328849090387,0.7984058340500451,0.7984370072638318
cc_align,25,bible,10,bible,1.8963397287585848,5.546167520950892,2.812062105949047,3.616129394253922
cc_align,25,bible,10,gov,999.9999999991811,-13.212208968562994,0.8100585645931689,0.8166903507372285
cc_align,25,bible,25,flores,851.7516224978175,-11.651465088604361,0.9037351799926846,0.9062144461559777
cc_align,25,bible,25,bible,2.906726313856835,4.942252721515631,2.772330629844583,3.554172908306696
cc_align,25,bible,25,gov,999.9999999983249,-12.839188353209009,0.8711274905477181,0.8729136558251888
cc_align,100,gov,1,flores,999.999999999693,-9.884521374813557,1.5001578186067037,1.5243994494503919
