train set,c0,c1,c2,rmse,kfold rmse
gov,12.616161645038414,-6.567816317112169e-09,-0.058777033487247145,14.698389601926323,14.821747013001236
bible,6.946942648226733,-6.499298074220435e-09,-2.942868875362028e-05,12.294718857909857,12.233615049932252
