,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.0],3.1230190923769554e-11,[0.5],4.259592523705697e-08,[-0.5],1.0043880907913686e-07
kfold,[-0.5],0.005867275826499605,[-1.0],1.3881076118640185,[-1.0],4.904803730340149
