train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3",rmse,kfold rmse
cc_align,25,gov,50,gov,13.688277592266274,7.858822601394547,4.591034426441937,11.99326476675983,9.406804351499416,4.0617300270800545,-3.2732523979872,54.530122179029355,-26.170931405196395,-30.63578206033157,12.54437056137786,12.31307723221879,11.90071531736191,-0.4578570222131921,-2.41109629539711,-22.140075598955633,13.576918693137502,-21.66771158786423,-1.7514877568631209,1.4464718616891778e-08,2.536571539075107
cc_align,25,bible,1,flores,2.8872341296118873,1.67144043612048,0.8500933782594241,0.3638530936148412,1.5743393230293252,0.976319650333556,3.47250708433184,1.583025977424125,0.9825246771915963,1.022238599363647,0.41086793542806194,-1.8596768002049817,-4.941476591288768,1.2259731941695526,-0.8925116329508149,-3.7703115869083983,1.5397629515384823,-2.821048557923487,-1.041436486631304,2.0426675379691015e-12,0.05623478042935693
cc_align,25,bible,1,bible,4.697862634152354,7.128992831780657,7.5680698294968956,6.945569904098993,19.044627960191995,27.627463979042652,14.531199757773518,0.2571459964357871,-1.15701409459447,-0.8835584824469701,-5.180847517379947,-1.4972769308759217,3.8883424920659597,-6.446664995334631,-6.96634273784656,-10.669248872469115,24.244031338071174,20.15295712255645,13.529083552118763,2.3707848471017726e-10,1.9402646090783648
cc_align,25,bible,1,gov,2.2978922605163272,1.2221163712112537,0.3957567236700058,-0.22929971796827414,1.0867715325459562,0.29836273654063117,-0.24726049565324776,0.9065051179870988,0.0021308983245281105,-0.534828546460242,0.7524616721168006,-0.9203398503948448,-3.8334598254004053,1.2591431471364165,-0.15062746580321906,-3.217187707479339,0.5241312925151764,-0.9707321793274941,-4.291136237768714,1.1071751627962297e-09,0.2481438896722707
cc_align,25,bible,10,flores,5.807646169137052,2.8657206437774723,0.8516211982283703,-2.6618697486518004,2.3023332137566994,-16.424600707318064,-2.1159119815641536,2.915098325332611,1.234539706339102,0.25379507050793143,3.875678795257467,-2.888177190789251,-4.5771121593125095,3.440011722993114,-0.9624740330524877,-3.9255917099983644,-2.9579755693414724,-3.984875370684786,-3.277254084992154,4.007836682379581e-10,0.6652428934527833
cc_align,25,bible,10,bible,9.110502913575836,7.5200871670282705,5.317377403121017,3.5170712577698655,12.540403309315044,64.4507630680135,12.979990880693304,-0.9350593700060925,-3.9881631472698458,-3.9664001981338255,0.9578281042618343,2.516954348896514,4.88689218735174,-3.1336848576145018,-35.295271422613425,8.23030174540864,29.79619794684121,21.48047591335684,12.078985875477562,2.1238679232529158e-10,2.51711137200551
cc_align,25,bible,10,gov,4.520036265019854,2.292225677938166,1.1519216565809338,-5.062575474116674,1.442091441249193,-0.32910832114876637,-1.4404201929887774,2.212709667142457,1.1034883551498662,0.6243899822979367,1.7551223667988944,-1.1937513902491592,-3.155743679233843,1.9369256721052333,-1.1942600559285066,-4.515638454859345,-2.860896386109249,-4.313806770045516,-3.3243159582535244,3.8710119885651754e-11,0.3568896794414021
cc_align,25,bible,25,flores,5.500206408453869,2.6631366239442333,0.5008808379251135,-2.2669231979095383,2.1785930386470915,-17.244812544883217,-2.212674474707318,3.431357758566941,2.0820787512615087,1.106833656033673,4.549096145832568,-3.5144511136516967,-5.010055256520823,3.365917439265251,-0.8613463213787348,-3.5062794058528133,-2.8600420524434025,-3.828802013423805,-3.1549366033432436,3.2685278305019267e-10,0.3457838256173124
cc_align,25,bible,25,bible,20.154273227605426,10.630929929768918,3.9951764850967404,1.3825298882867985,-30.5724021089914,-64.90401834188316,-31.977575283123304,8.047847442118442,1.4513096359852429,-1.250931357288436,22.045138215502472,8.905186748892493,3.450010027894706,12.832099833994794,-23.69909260018438,-5.799930529700354,48.08290373003175,43.33211194303222,51.80796926491854,1.1293341353142327e-09,2.106507178935658
cc_align,25,bible,25,gov,5.26700043797554,2.5297406758817833,0.8125555887438729,-0.61740101139372,1.7260289781944138,-9.102087841175978,-1.7317075629332213,2.6427095120326363,1.1093393016728774,0.18028058001766217,2.068600074733367,-1.9834050768789342,-3.5405552525480624,2.617810566382829,-1.2288859761239066,-4.384300063517301,-2.833323331862306,-3.6732851425994015,-2.8586706547273777,2.7384244685162973e-10,0.34311539862117363
cc_align,100,gov,1,flores,18.983762296762677,8.870941064796657,3.4258558351258825,19.228288585460025,4.882928086257056,12.314097818872888,15.794122300168942,-17.15721657386806,-17.794068550099517,29.909769657884187,-5.390258595284941,-7.397750747748315,-11.509409516176436,12.238202168414574,-0.5955452315636937,-12.018551499509273,-15.43166325255398,-14.551136397265868,-15.071248418232022,5.016792590668678e-10,1.497136537103628
cc_align,100,gov,1,bible,3.8761002231903,1.7250260086370595,0.24594634341691676,-1.5044166124521423,0.8730100227206579,0.20704008494618725,-2.247591462946297,1.568105369989265,0.3477405500517732,-0.39557476205582903,1.2952236993024393,-1.081038375222108,-3.0691213994316486,2.0128789659998305,-0.21046185906095827,-2.9294404522135724,-4.287779653866154,-6.030620291590829,-4.403206492738197,2.945413659834315e-11,0.2844746033870841
cc_align,100,gov,1,gov,14.364222204878152,9.775177317307225,4.919985831577204,4.567818683231386,8.543234621209642,13.373648800161115,-0.433196828983108,-2.5945686411033306,4.096545099712105,4.08927211175589,12.336542158623756,-1.901258249951853,-1.444182525017497,-7.244142505090891,-2.136097773886716,-9.267288249212939,-2.2813675176676225,31.92383070802316,1.3877788883895799,1.366135652139726e-09,0.6335282641454142
cc_align,100,gov,10,flores,29.84538523080859,5.81824568273702,-7.713423803784884,-6.899453468329462,10.090594282192516,-10.85236524664346,-10.564552051834404,4.639324847452516,-4.791650056252634,-5.244556637858946,10.099547675322766,-5.644549370116884,-15.343709039601658,15.225668610683185,-1.3314530688009172,-15.918888191566039,-27.91397087809525,-24.77301322993969,-16.755072658195406,1.8118474994913265e-09,3.0756150717526327
cc_align,100,gov,10,bible,4.694097836939845,5.935030445731076,14.32627864571413,-17.160137673275845,7.132965478151917,-28.59491710644827,-6.367825818582507,4.395022409238612,3.790767210509794,3.378747748568358,-13.859643823652041,3.0685485834868382,0.7254040869305676,0.1755273511262744,-1.9398442996616199,-4.463422975078891,28.27174394287798,-18.149120570470824,-7.517153351774809,2.250150707092669e-10,0.5749052963537868
cc_align,100,gov,10,gov,14.762316262739109,10.497254230241888,7.8213618309407655,5.53132757162812,11.54789301000304,16.13936612404424,30.881440756826617,-6.747535619753834,0.5882667409885568,0.024564059091859967,9.76082633555566,8.185474484767308,7.558605600680785,-8.29137737319603,-4.201891946530214,-8.145270902026853,16.909723903117218,3.5930120170926116,1.0800086665271742,1.4075428437219832e-09,0.6734978106611194
cc_align,100,gov,25,flores,37.319978657580585,29.0732918502621,4.8948407204133835,-5.676235851042552,-76.98832435592762,1.4838426904948034,-3.4591716731356787,9.367515473685712,-12.097025365816748,-12.879611052981225,15.24990487175776,-13.105459257079236,-19.900992726174405,23.22972403402014,11.721203212751005,-22.997906532701467,-20.545908232459574,-19.2169645735799,-11.549592438352192,4.360630764456928e-09,2.8106769255360105
cc_align,100,gov,25,bible,4.33321981241197,3.124955359231205,2.8381697582785264,6.6021882067795215,1.6769073979134255,5.611872425205335,-0.42627419329294236,3.5886213441391672,2.754203112522141,1.6912996767528907,-10.019234640992769,-1.7865905821875103,-3.3648971503147926,6.42256651433635,-3.6902552637241963,-4.852520342373001,-3.5264845201496597,16.202918233960265,0.9428853580133868,2.0829318693002535e-10,0.3703846029217491
cc_align,100,gov,25,gov,12.487821243096837,10.710846704421956,9.459434005380718,8.448858189149016,9.01505562546497,8.879480462480924,-7.395166190181134,-3.3085667137361585,0.9157077508158692,-7.1154039409199035,12.050708813989806,12.070303685874352,11.877344655294683,2.2938627363632,-8.841811084736086,-7.386512960044356,5.999325479196409,29.74153912030236,1.7749474272392713,4.009981311088198e-09,0.22339372099923593
cc_align,100,gov,50,flores,18.33866433234003,-4.016828952414475,-5.973098132818085,-7.717963082327389,17.15364737669074,-2.412677793716399,-1.4146383323949856,-6.584355906016156,-9.948458663862823,-8.641788755884876,4.478324702413879,-9.283072679470939,-11.78683751370424,17.283219511239086,-16.548781926676615,9.589365975142822,12.03052460133772,-37.97990145853695,-1.8159194174735322,1.277095362090661e-08,3.609041052373443
cc_align,100,gov,50,bible,1.9550337883289226,-0.5683090036426657,-2.2231732990310578,-0.7368512922347515,-0.4028826534806881,-1.3567550907432713,-0.9489261627447303,-1.069687317263525,0.6521833099211408,-0.13987162113659515,1.8920692145808629,2.6362415842163345,-5.796710981625512,1.4786325425562319,0.9485971060676776,0.34000270553338946,4.033112112411728,-1.1416996736884728,-1.001615873194962,8.384711080398767e-10,1.880849739934433
cc_align,100,gov,50,gov,10.15713400564667,15.31222392397795,28.40686598797672,-47.92745948522822,12.058044291182124,-3.5918709050684456,-8.798140379534317,0.8728782073010886,-6.352379018256373,-8.734079078999288,17.33073058903799,19.311024078985575,19.838857871125846,-8.693880454642944,21.189499926509107,-18.765305956873743,8.347135205984497,-31.651368296963593,-0.5148497224426452,1.2958730282395372e-09,6.920488907023563
cc_align,100,bible,1,flores,3.448153186220251,2.386997844641948,0.5348001345345135,0.011018955682518579,0.07078554890975214,0.4071373960447126,-0.4106224444800668,1.4763191229763881,1.3180494967229455,0.8163989732752579,1.2078206011108399,-2.902343488769937,-4.354545743596124,1.6772071890062348,-0.5598502532097399,-3.7434823131107513,0.4067466057444201,-3.7469282952749907,3.900340900276486,9.899351166212974e-10,0.0018818202981175476
cc_align,100,bible,1,bible,7.009548371286884,7.33529193171496,7.36200849945721,8.255480074943012,13.01572968972123,14.093856832763958,14.288303821607288,-0.6041554249452564,-2.497399990043481,-2.0699398500676023,-1.8593778397283927,-0.6186413689255457,4.182940752384627,-6.484913631147474,-5.20154423278433,-10.121710181313945,23.970418075024465,20.843092345271447,17.771731447840285,6.243254558257234e-10,1.4523986916376173
cc_align,100,bible,1,gov,2.647101848584845,1.3836518239446776,0.42984380932374044,-0.3003322793754197,1.2526085149296697,0.43204070944669815,-0.4279575904910351,1.0303238339862164,0.008771736006570082,-0.5407812276494223,0.8220951990868786,-1.2027442078834516,-4.08242127237166,1.4616707779920894,-0.19541813576936448,-3.1635745353006848,0.3452937395928204,-1.8386532775907758,-7.844720936660168,2.8608903779736274e-10,0.03327487841169475
cc_align,100,bible,10,flores,5.527545310770795,2.1993384915019174,-2.4152947767311135,13.019453573049296,1.737358493299521,2.8529563894040684,5.333887753150167,2.132657065239559,-0.021226069063159374,-1.5969986164734835,-2.7884952060299124,-3.414507778879615,-5.096931971054831,4.0215324907222,-0.44721848715815077,-3.4374117526658847,-5.52506788399475,-5.678090632815492,-5.559963000556212,5.424280461863504e-10,0.6493515941286342
cc_align,100,bible,10,bible,5.165648397631387,4.778046828660329,3.402705028240118,2.3601613522520544,41.39063848443167,28.946468602177863,-40.655534585526915,0.9284475858319547,-1.5280572138917532,-2.305307138184635,5.723228644590656,5.9038057498134835,6.087594468059571,-22.042992936242246,-2.0591040366919717,-8.552190737724922,34.34070946470959,26.39597343440354,18.648091366171972,8.705460873361415e-10,1.8889419759172636
cc_align,100,bible,10,gov,4.136962156647647,2.314227151913741,0.975706098225536,-0.021189834542571083,1.7515430650528805,0.07383964403953364,-0.5742050957429495,2.3849876683156985,1.3813233390481996,0.7202838244896241,0.9016763461803856,-1.89813270034631,-3.7700143342317665,1.6804053026461288,-1.3060542345213237,-4.300427713146657,-1.2678857856291892,-3.3416624160028356,-3.0979384802211056,2.762729011691948e-12,0.07396513646551324
cc_align,100,bible,25,flores,5.209276618385086,2.4085378712833183,0.12080888989631654,-2.84731989940339,1.1588970920868638,10.84870082338581,-15.315428792018867,3.70666178910614,2.4652694934985413,1.4010863486541414,2.5396467702561036,-3.554516271715589,-4.846135412114276,2.9543539070946023,-1.4683964483309087,-3.67010985006376,-5.19733013176488,-5.222914532972273,-4.716362424744224,2.0806644283335e-10,0.4969252984727836
cc_align,100,bible,25,bible,29.85729130930821,35.882214494883655,36.08631274358698,125.67195016397932,6.93177632569434,8.517464514753266,-2.889046319104582,-18.54365853729696,-27.953149199625468,-22.6329178919343,-88.36451349643322,11.547819120544766,13.68197902838295,-6.149500443140985,2.349841157597569,-1.0001861463995552,28.7497206451141,20.97749534707595,11.528711090467986,2.965309387369341e-09,1.6815094771445829
cc_align,100,bible,25,gov,4.289355751701428,2.3702301646289934,1.0009088632816743,0.04809686015237411,1.5264784171120038,-0.15480630468660908,-1.3427556975596373,3.2279135134776595,2.269241615639376,1.3533222887707643,0.5667576628455402,-2.2158565640399632,-3.624753558650737,1.7300088841331822,-1.489693834789464,-4.107986649211593,-1.6825279581381212,-2.83076536539778,-2.38119233481788,2.5111115242399952e-11,0.11204196069685303
gov,25,bible,1,flores,6.334273971694899,3.423861109191173,0.12477364545478019,-12.747077831835487,-12.571823770650845,34.1312418702049,44.947599588992816,3.8181292087910346,2.5586253177465506,-10.9509902597389,-6.158544714507173,-0.6810933558862045,-3.7816834573973988,4.522807759283451,0.10148325137922393,-3.6352430939110056,-13.637503680952024,-12.276945419881649,-12.626046805684297,6.369501597551034e-10,0.5746401824883791
gov,25,bible,1,bible,-0.5686796438800261,7.671144903962569,0.6231349100596052,-0.7998986908438197,7.010266545181085,-19.135143928333157,-4.244596151218344,3.9318054458366634,-6.6824916848927804,-1.7023070209657423,19.712250023518244,2.788593032293651,-3.9467511033985345,7.911500737261291,-9.300084775692016,-9.866823363041753,22.471360622174227,31.480257378621573,-23.05208824278234,1.0908872769361104e-09,0.6346281022451259
gov,25,bible,1,gov,4.665794998359753,-10.388482083175214,15.580695072498248,11.981283731954706,-39.331139469753865,-8.89736120907709,18.979354586346712,3.4187630631640062,13.304220796621982,-27.769629059131976,48.54783657957894,-25.806377169402296,-17.521068949376424,1.625035523559709,0.3282802607652371,-2.576746979013927,-2.17104180931379,-2.696513247458563,-1.0910760278436273,1.2383540417287417e-09,0.8002822048540952
gov,25,bible,10,flores,9.355463550837833,3.423734582237526,0.6762267563677394,-2.3077241773001944,1.6115142344668643,-7.308631279714309,-4.781311821947453,2.150288758874379,-0.4783974908667355,-3.7056285319454285,3.920622302529271,-2.9325177362429886,-5.317436007214075,4.676930499481757,0.38373492172011386,-3.7339814014328354,-14.754981275160278,-12.549968604437266,-8.250777408325423,9.090386397892384e-11,1.0669390799309786
gov,25,bible,10,bible,9.818023067404901,8.448621184993334,6.812830293667199,5.139051932137262,12.078740974491454,10.691821370122472,8.13678124426029,-8.450771303070667,-17.240667528968444,19.56888293200187,4.34929966029692,4.811927745341958,8.897595411796406,-2.281115872938391,-6.578837388230264,-10.341278071572697,28.509116722993227,23.265672829147977,14.683402474886504,3.896715415245616e-12,1.5297393532357204
gov,25,bible,10,gov,6.296591959654387,3.59588008310653,2.1481952045585633,-2.3521201272572605,-0.31382518768442014,-6.391054394241357,-8.493521764928765,4.643543235910568,3.2438695615540123,2.520301543391399,4.467916227168253,2.0667571428091573,-2.7811979305031085,5.888018376640619,-2.673886919681484,-5.016016581438081,-10.305930146065194,-9.542342365996822,-7.903018508176451,2.0895790294800237e-10,0.5728327190523647
gov,25,bible,25,flores,13.23867896558891,-1.5846809778979736,-2.7131165401702293,-3.6261839919927037,-4.610283101785422,-3.068717560533257,-34.890150259754876,2.277191850359609,3.194624298499266,1.603533617105641,-1.486003402581722,-4.881912482943717,5.033427449373309,15.026970504873033,-2.1113959245347176,-6.1982047223001215,-14.11927972453789,-12.074469888660271,-7.706495860782186,4.179813537565268e-10,1.2260976742756944
gov,25,bible,25,bible,3.290943958392523,1.5460542932064243,3.097685119011689,1.918473412153689,16.48511947852322,12.722211331366196,51.74245867214045,-0.7538268725133416,-3.504477312585464,-3.8685736748955497,-3.0754786932228684,6.63446635135403,6.44991004722002,15.216537154928703,-10.136266760767963,-15.22573007294807,30.042015306765613,22.33473035954482,12.890129364156286,6.242032936896241e-10,1.5937074364209816
gov,25,bible,25,gov,5.7370213507019505,4.570857883650231,3.573392021698876,2.7025817739352305,2.4021422801229315,-2.1044008463346,-9.099701388913477,6.185599702721669,5.072214813649005,3.633876814738737,4.331753130569286,3.17247848611306,-10.611940627182276,3.0366723515214415,-3.9745241393662507,-5.5311123722954,-6.324610176557189,-6.319936937849212,-5.801504608593589,1.7822342225898722e-11,0.2711033114456203
gov,1,bible,1,flores,5.026496733083435,2.1364353613802276,0.4390861487312327,-1.291304930878746,1.453248544327714,-0.6056776929384038,-1.6102086311599737,2.62103806123556,1.3081259020186355,0.5007194945192269,0.666037794966361,-2.8292722469719633,-4.419193340979041,2.1197866147281994,-1.2388876805402589,-4.457990600178645,-1.8974661935659178,-2.814042811021164,-2.2707556295365405,1.0083106468892156e-10,0.2093488747821958
gov,1,bible,1,bible,6.661277071266327,7.527809731086523,7.234238020981,6.183598153438449,13.284640534876035,16.797327791705616,10.576517448256551,1.7836990780935882,-0.09844344108331099,-0.31202571748602426,-2.8035121339254925,-1.7103242676636943,3.0591287430640417,-5.2824500093715265,-7.836095414405113,-12.608243924660595,26.848119155699614,22.64724273233383,16.58824451713424,2.8758559362489723e-10,2.136590287602464
gov,1,bible,1,gov,5.048152388591286,2.917881911820972,1.4156059836915575,0.3791955910667208,1.9318449535766609,0.14118714258743847,-3.88737339174019,3.7435208609109996,2.4395636764641555,1.319635438380579,1.2287113380173937,-2.4034913903426642,-3.3169492483288114,2.1113633002406185,-2.5339714678312064,-5.13137886691835,-2.129716639484674,-2.931837821031243,-2.5596830605575858,7.165557190630982e-10,0.23819869199368404
gov,1,bible,10,flores,7.204251877252668,3.5014530353147695,0.5406179736222052,-1.884449147661751,2.0364321965555394,-13.60224400618707,-6.228227022681847,2.7160986863638796,1.3431767325867894,-0.39126249545205294,5.448113786395061,-2.7494700337707956,-4.558132574930005,5.251359173085578,-1.9336665037781642,-5.330247032420465,-7.32861385847643,-7.082664026452882,-6.088543874537704,6.987092121167902e-10,0.7401459244573657
gov,1,bible,10,bible,5.707779112309949,-14.32372279495169,-24.02160484699351,-4.738431111038307,14.201396989494647,10.99297076222167,87.697314403655,7.086053083009813,4.705537475090126,2.202733400429962,26.433344670424166,4.978715121775678,2.739101897649364,3.003118460957601,-13.403095760320438,-18.662024652889947,34.14473701672176,25.45364628949939,16.185470977176447,1.2691496338758188e-09,1.933887560782496
gov,1,bible,10,gov,7.175354993169205,6.017191526494124,5.1167216762318,4.295178632118162,6.210260503750723,0.15371600883003556,5.053125565170678,8.305218094950067,7.40628883830233,6.164895785644665,0.038000174301695805,-1.9129631530593365,-4.484849214276551,-3.940690012045282,-5.764653034991548,-7.360114278058156,3.048463988241572,0.11692084595627006,-0.4283097108961481,5.511053436305986e-10,0.5939010711214053
gov,1,bible,25,flores,7.524547635741994,3.4798517610688844,-0.1931525848441777,-2.9729171102131833,2.1205111667563763,-7.757489136426667,-4.35009753055939,3.311898398888377,1.2203114317697064,-0.021012296920187044,5.456302178076367,-3.7039635223040395,-5.425192366937654,3.6416554806145633,1.9378833118162475,-6.836681881991018,-9.924982116956174,-9.17765711276225,-7.956272357274043,5.834686464973037e-10,0.7964183361236244
gov,1,bible,25,bible,8.090273592264728,-13.21799040884873,-17.756049580828375,-4.660811648129181,42.61209832824987,43.93322780919423,-147.46518878611042,10.869493583826983,6.569552663508485,2.8685205980264876,34.209335568521176,8.3749631619137,2.6436794412212286,-19.877814293965383,-6.376226347941148,-12.570977921069405,42.85397479684649,35.782650148337915,31.01558507955723,2.5239643221882844e-10,1.930568731940537
gov,1,bible,25,gov,10.250739605937188,9.137591274620615,6.205856278586865,3.92071792568635,5.0943550015929855,2.382160307994378,0.8896121226716415,8.232939400708306,8.198494635434923,13.894879387304528,-0.7385418319409449,-5.439036443356125,-6.487239461225427,-1.543087762536087,-26.05275884201186,2.8715497703824444,14.399570780904904,3.924667835009621,0.8696608475476885,1.118736574597246e-09,0.8270837648314951
gov,10,bible,1,flores,5.805843168676734,1.055754161552245,4.665970781040878,4.575784487415627,-5.127394886803398,20.681633901929825,-11.487494819779844,2.2083827653576673,-0.8413992836469875,-7.264929564397715,-1.4129925855681331,-3.5507728381053605,-4.998305157799197,3.530003711265082,0.48619333946582677,-3.3299319871037514,-8.15806177637171,-7.5978844717448615,-7.198800892773961,2.559618093169373e-11,0.2117647176781013
gov,10,bible,1,bible,19.07663854604732,-14.840669162213208,1.3904489957196848,1.0933367446892308,16.198715201050494,1.1849352903052237,1.5699389035331335,-7.0689669435547176,10.178856298817143,-3.4700972943170063,1.776665315334308,6.116400939617353,7.413101248679288,-0.1393485101260909,-3.493662554941791,-11.435403923429211,10.010905921447266,4.513631812495632,30.991796395912644,1.6740099622365906e-09,0.7362665113421414
gov,10,bible,1,gov,5.561678488811357,2.515720748122895,1.5792655394730253,-17.239128990050848,0.5941979095814302,-6.714235444364725,-3.388270983288708,3.2480768334680117,2.1653537111301917,1.5298503590311532,7.258276402934836,-2.298301283305804,-3.953936394869987,2.5580599016360233,-1.3952531729518654,-3.982091723803629,-5.203258542441025,-5.225262045319771,-4.230464865010414,1.9093218485576878e-10,0.6063322950226107
gov,10,bible,10,flores,7.711795059210788,2.90797492572976,-1.3191287211594485,-5.700355480988151,0.10348603638671633,-7.762840824577677,-6.014325964646337,3.1399028773481716,0.24003197310236538,-0.9893969308037464,6.548952405989487,-2.5862332830314014,-5.35078737647695,5.439297248371522,-0.19481508743077058,-4.539423926605899,-11.19358814442295,-10.088963349455932,-8.097224374514878,2.743836454394792e-10,0.9297190137730665
gov,10,bible,10,bible,8.221418304337593,7.965911872649817,6.496367375199261,4.981978276414458,11.703144757332865,10.640814185191024,8.339885169210241,5.004116751796773,-1.9452560019713714,-19.93914360776828,3.815531420625943,4.175622555859166,6.367534244751256,-3.3247960638235776,-6.727818518390531,-10.415693983005978,26.69956678420287,22.87519489003812,15.25072357836828,1.1889728567083704e-09,1.9874515676176512
gov,10,bible,10,gov,-6.220364426958964,1.1551739562500607,2.1025774386253717,2.266024374417748,26.05916168179297,1.266493487190523,0.32520792809842874,4.264393928859624,3.9280493271319488,2.8684504465539358,-3.129072542997504,19.816335288976894,-18.73721871664988,13.503077251821964,-9.527936860930964,-6.7863386939405075,-13.241951241238084,3.086660049922425,-14.299191555533636,4.293375488058448e-10,0.5417819148880357
gov,10,bible,25,flores,9.375458113338617,2.269117185231676,-0.9734642319343659,-2.351681656705287,-0.5296797162688337,-2.0801841171454654,-12.694991685811306,2.79294190975905,0.8086641109566197,-0.3207653364483201,4.602644228332918,-2.960691191111221,-4.7650496295980105,5.820120003383252,-0.15914723000317063,-4.395919939625594,-13.649477191905381,-11.686663404166717,-7.59287999576531,2.0862528887423695e-10,0.9727270694952549
