train set size,c0,c1,rmse,kfold rmse
1,5.633340943157667,-25.151619896218154,8.018045619450682,8.021590579765768
10,11.875006340017302,-22.69993699749532,13.501558552016043,13.511480926639763
25,13.68336367035083,-24.044036290531835,15.12501423324935,15.13602465874653
50,17.900089743486706,-23.726798345395743,17.191535384973047,17.565330462821372
