model,mean,min,25%,50%,75%,max
linear,13.91881758014916,13.91881758014916,13.91881758014916,13.91881758014916,13.91881758014916,13.91881758014916
poly2,13.981052584712131,13.981052584712131,13.981052584712131,13.981052584712131,13.981052584712131,13.981052584712131
poly3,13.901296321836044,13.901296321836044,13.901296321836044,13.901296321836044,13.901296321836044,13.901296321836044
exp,13.962296246403277,13.962296246403277,13.962296246403277,13.962296246403277,13.962296246403277,13.962296246403277
log,13.905320810627677,13.905320810627677,13.905320810627677,13.905320810627677,13.905320810627677,13.905320810627677
power,14.077575738960611,14.077575738960611,14.077575738960611,14.077575738960611,14.077575738960611,14.077575738960611
hybrid_mult,14.276252044778442,14.276252044778442,14.276252044778442,14.276252044778442,14.276252044778442,14.276252044778442
