train set,train set size,c0,c1,c2,c3,rmse,kfold rmse
gov,1,6.234006029760639,0.0008766194980046398,9.468305697368547e-09,0.016779911008015694,8.525376516339412,8.920064128031228
gov,10,7.538301989449837,-2.2615565101569134e-06,6.450186080038891,-2.9142796862351307e-07,14.317845983886421,14.55203841138728
gov,25,8.928770895152192,0.10628248879598777,7.609748201161592,-7.736338789219899e-09,15.644961180242275,15.966975418278027
gov,50,9.327853585372699,-0.009260032870537737,7.8088037901571505,-1.278485694010959e-09,17.51196163659724,17.92548722650445
bible,1,2.0009441961204164,-9.899740641749428e-05,1.657278247554881,-3.0870431172999795e-09,8.285839101130879,8.13652889182467
bible,10,4.284429122206273,-1.732507428180782e-05,3.7058283253108266,-7.606059029666459e-10,12.67383500797339,12.532971052184996
bible,25,4.970533719535213,-1.7407232035291396e-09,4.3501306047020964,0.32426537402349764,14.470302498325335,14.319490593571768
