c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-9.502061419565434,1.8270630857784658,-18.10450143324716,5.908367365081903,1.3555539703766295e-06,1.815562446352235e-05,3.519296992968414e-08,-6.431767194226555,-5.926046961540433e-07,4.783343255758588,4.822615165692637
