,pareto,rawlsian,mean,min,25%,50%,75%,max
linear,True,False,1.954137667245277,0.2441917886238132,0.3566854213391939,1.5464508411461773,3.326657941722323,5.345677381461274
poly2,True,False,1.9541376672599116,0.2441917886204846,0.3566854213390814,1.546450841146151,3.3266579417223654,5.345677381461274
poly3,True,False,1.9541376671821866,0.244191788620456,0.3566854213391796,1.546450841146147,3.3266579411713786,5.345677381461274
exp,True,False,1.9541376672702282,0.244191788620399,0.3566854212798647,1.5464508411479168,3.326657944448806,5.345677381461892
log,True,True,1.9541376671823645,0.2441917886204176,0.3566854213443893,1.546450841146149,3.326657941722396,5.345677381454851
power,False,False,1.9541376671892725,0.244191788622061,0.3566854213469393,1.5464508411461493,3.326657941872305,5.345677381461906
mult,False,False,1.9541376671892725,0.244191788622061,0.3566854213469393,1.5464508411461493,3.326657941872305,5.345677381461906
hybrid_mult,True,False,1.9884060673554151,0.2441917886203994,0.3566854213396192,1.546450841149097,3.390645153120014,5.345677381461279
am,True,False,1.954137667245277,0.2441917886238132,0.3566854213391939,1.5464508411461773,3.326657941722323,5.345677381461274
gm,True,False,1.954137667245277,0.2441917886238132,0.3566854213391939,1.5464508411461773,3.326657941722323,5.345677381461274
hm,True,False,1.954137667245277,0.2441917886238132,0.3566854213391939,1.5464508411461773,3.326657941722323,5.345677381461274
