train set size,test set,c0,c1,rmse,kfold rmse
1,flores,-1.998498233656178,-1.604109064047093,2.1452272606885363,2.2235561242410613
1,bible,6.842793539911563,-0.7467178664411588,8.400446416709654,8.515207429843644
1,gov,5.073674102955865,-1.595373259722149,9.572819595083125,9.760226672909766
10,flores,0.7494069470478008,-1.8655549253362056,5.161346723482202,5.299396410837874
10,bible,14.44097998255501,0.9492281786126305,13.077399805110906,13.245091868084131
10,gov,16.210047484595968,-0.6122696266776496,16.945792250590955,17.19945935817144
25,flores,1.573625751618326,-1.951142609546836,6.219686487275781,6.385515956384358
25,bible,16.730876100881705,0.948950855011531,14.900083152157906,15.088974631963069
25,gov,17.975102271260813,-0.7357559100388659,18.823227008192706,19.10279863528526
50,flores,2.8096489681873322,-2.6550160510337477,3.418576701884377,3.8128063382914448
50,bible,0.6092577744439007,-0.483496608317302,0.8730533902472531,0.9737596490570276
50,gov,4.335184248016497,-3.969850756279201,5.336873824836244,5.951490488515333
