c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.5138680253182,9.371311271227905,-107.72366371757737,59.49416039809263,8.67576004256307,-13.792235308565044,0.40179595946275587,5.30318374788789,-25.05282577683938,3.531702172516134,4.399594064033063,4.437609030732423
