c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-14.784339566685116,23.193992868455666,-30.428261319828177,16.120987883604112,-18.414414047651743,17.836053707173694,-21.38785537529562,3.2702440114277467,-7.1906719424759284,-63.842044699213886,11.048872209777635,4.630521325757229,4.7055499728825305
