train set size,c0,c1,rmse,kfold rmse
1,7.1703088804055515,1.1544468380006723e-07,8.122639173356413,8.12528329829632
10,13.258947051753314,3.097224806775511e-06,13.552398542161788,13.55701796621237
25,15.154692373112015,1.6038877453024114e-06,15.175924620388022,15.181157319230085
50,19.516688406493586,9.823403257203746e-08,17.231955071973214,17.410083554884714
