train set 1,train set 2,test set,language to,c0,c1,c2,rmse,kfold rmse
cc_align,gov,flores,ka,5.4208055556394505,0.05681647929536794,0.2711133475121504,0.7333854890621265,1.0310405563906793
cc_align,gov,flores,gu,9.869656684051618,0.03627583337244619,0.1985528564380765,0.9280877801118516,1.2643540935040867
cc_align,gov,flores,hi,8.05534978600428,0.0681737867572551,0.18195576107830727,0.5759576409453537,0.5940398208936969
cc_align,gov,flores,si,5.433462209306601,0.0777923012886348,0.17710943879325042,0.5911924041656133,0.687296440961302
cc_align,gov,flores,ta,3.4130003359397834,0.11693417414538099,0.24048673220719496,0.3866487651845777,0.45629119572898674
cc_align,gov,bible,ka,0.6075647228518727,0.07577596169554549,0.30139230184973276,0.10586409197543686,0.1362141410928221
cc_align,gov,bible,gu,2.1616928647782894,0.06002482359522119,0.17769588409147832,0.11129985325131025,0.17722537475361883
cc_align,gov,bible,hi,1.3338754984749455,0.09631552978794228,0.22027625520584906,0.37352068930857757,0.3961258977752481
cc_align,gov,bible,si,0.3192765044932742,0.2876971995453918,0.28994820373869234,0.16735981107827647,0.16932435580347935
cc_align,gov,bible,ta,0.6969755193537609,0.15776366957322896,0.298102342894857,0.324909306065254,0.4057797846169235
cc_align,gov,gov,ka,17.977584176198626,0.020271710442399168,0.18327832281715942,1.1173052066640787,1.4857913319870848
cc_align,gov,gov,gu,24.25037514688055,0.007010359321453803,0.13766187783336462,0.6162804010220977,0.8393325590330082
cc_align,gov,gov,hi,22.46403688280908,0.01175592688119129,0.12453097755540271,1.261597131357673,1.4689124273244532
cc_align,gov,gov,si,26.92702413942976,0.01190191781277289,0.15500869064461004,1.552861653927011,1.7623890723940059
cc_align,gov,gov,ta,22.884078993832077,0.015418875737352388,0.14159320098059167,1.1974830081293553,1.417079913620925
cc_align,bible,flores,ka,0.7473843029584216,0.11468614540552294,0.2448409583774571,0.17933425829207097,0.27726418736142117
cc_align,bible,flores,gu,1.9486922786064451,0.10046832194088869,0.1988414331396187,0.1771805968195554,0.1902962920704132
cc_align,bible,flores,hi,1.759036382269373,0.08550228216487867,0.13139888066095912,0.12472901680154985,0.14216759136354606
cc_align,bible,flores,si,0.7326879387798699,0.14842176325883405,0.1876897370737143,0.13646825536207316,0.1476595746348611
cc_align,bible,flores,ta,0.7783705193251224,0.17281492084215827,0.22772623031546257,0.10067929340532332,0.14370561332236675
