c0,"c1,1","c1,2","c2,1","c2,2","c3,1","c3,2",rmse,kfold rmse
7.835301294030999,0.0005101258058983304,-0.0002752547470285704,2.9791230144030623,-6.199174548111148e-10,4.095221380124841e-05,-9.987558196688067e-05,13.970293427086999,13.947805707164811
