c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
18.637381240895394,25.288757719519463,-109.6263024872913,60.97240793586306,-0.43269427207583905,-8.442020138702205,0.9680972150950221,1.891880419905117,-2.083286724917921,1.863980938037265,5.057689651611316,5.091129435181933
