train set,train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,0.6624092446928849,3.143049475630668e-06,4.797629634217614e-06,2.2374483331653703e-08,4.682941351546782e-06,-0.34135649352529995,-2.0162678462269605,8.18730419913464,8.295024788044667
gov,10,2.0342907607622926,9.81254560631907e-09,2.9468739733169833e-05,-1.8858746322740057e-05,0.000244556210916311,-6.411950395576322,-0.8918432905150141,13.961800121416514,14.230051633003049
gov,25,2.308978346222825,-3.3830795356172836e-05,0.00118104761762081,-1.8822559274732155e-09,0.28859936712244433,-6.7042249334373185,-0.9298389067957881,15.329660511954284,15.625333254947591
gov,50,3.1255514818343926,0.48824033028463354,0.09801102210135766,-0.7961755229273296,1.5152862248497727,-0.2148300829931734,-7.471307374755958e-07,17.19505347681019,17.666654969033104
bible,1,1.0421059816675162,0.0006379724912868935,-2.652853223184582e-05,6.157075309956349e-05,1.2252169675518584e-05,-0.0024191696964683384,-8.967191090063503e-09,7.82275426212973,7.8709275488974395
bible,10,1.81161143415461,-1.9355577648606933e-05,-0.04353336604424938,0.002013322126378965,1.9622564546251104,-4.335112817106034,0.1300301766337751,12.347959816178715,12.477998131601554
bible,25,2.1439670890087172,0.4216901934097415,0.018974408429867196,-0.013210813556150875,0.6149332779920214,-0.23799099059534692,-8.21925355723227e-07,14.18730077282186,14.30976899837016
