c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.35449058402960093,1.3960096209711748,-0.05706435944571641,0.0007011430436678995,-0.1372945412510049,-0.20142351295371985,-0.2578517407939959,-0.2898080796267619,-0.13399504933846854,-0.030204056469413654,-0.3529852803346182,13.126251762595686,13.077058084789977
