c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
18.30628580911125,0.009934340854550631,-3.6825443046234922,0.8109711261684284,0.6971868084524249,0.5235313428282097,-0.0008493737794902017,-0.15507458264686816,-0.15064929624738113,0.6824790260212774,0.4728191684426417,0.2878293314433915,0.19701960779941322,0.03045031834586437,-0.00787533747145101,-1.9402693486626472,-4.270454622943521,-6.367602207441936,-1.2581915706746731,-0.9590918320642726,-0.5199958213222933,12.987763849142507,13.01678978212592
