train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.455140644411633,-2.1280740487130093e-09,8.756662129511705,9.01908065997115
1,gov,7.388082315141925,7.293149164792001e-10,9.945274862925553,9.727304703249965
10,flores,4.604082237050681,3.607178377215851e-11,5.927557005904238,5.718401388149535
10,bible,12.354101564017597,5.515141349001976e-09,13.312028057896159,13.629644804660641
10,gov,15.732918460983807,-8.116068842349261e-10,17.101306488091094,16.952003290543878
25,flores,5.951409523595581,1.3938677650932465e-12,6.940277686719309,6.707444687873779
25,bible,14.862352987440081,-2.225248103212096e-10,15.07223682717006,15.45040329237876
25,gov,17.536915749101485,5.412087853926171e-10,18.98851150248735,18.82595483565723
50,flores,11.696649301344198,-1.0513539336439085e-09,4.237148969608746,3.500292397326023
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.890820342027276,-1.6322000193098777e-09,5.869249691488845,5.616796154999082
