model,pareto,rawlsian,gov-1-flores,gov-1-bible,gov-1-gov,gov-10-flores,gov-10-bible,gov-10-gov,gov-25-flores,gov-25-bible,gov-25-gov,gov-50-flores,gov-50-bible,gov-50-gov,bible-1-flores,bible-1-bible,bible-1-gov,bible-10-flores,bible-10-bible,bible-10-gov,bible-25-flores,bible-25-bible,bible-25-gov
linear,True,False,11.386838358710701,1.9479107531126405,10.970120314956382,6.807044439795646,3.6868135520065644,9.80567640126776,7.18767391804152,4.460266407425913,10.11044860774786,2.860756934252459,0.22239700267507176,5.702602474430322,2.737903037103629,9.836433494962451,1.8696691222978095,2.0373534722328865,9.178728491862074,2.6567910918226585,1.6255376521248088,8.77169782870723,2.235261377182648
poly2,True,False,7.290500312078011,1.860091766011229,18.831502627843506,5.733350167347144,3.458630282820998,10.216525063184546,5.97724789447078,2.8192431034390357,1.6356791121133403,4.0454324682280465,0.11893656274844311,5.236024740487285,1.268392144926508,15.869635152111503,1.258999036742396,1.9504780500093595,10.845041832980607,1.5709823636154496,1.192828643405883,13.208904523989109,1.7652322284216015
poly3,True,False,5.212619422218735,1.1876040280816775,8.313639847198754,5.298525214857677,2.0137409538772766,3.572406975321375,5.438717923684854,2.5028381226297673,3.8765621698955655,4.400310055529933,0.26466209823632864,5.408498597635851,1.6208734182835556,2.915221778508934,0.6498332109353933,1.792449806955258,4.794134671382101,1.2799811606471163,0.8774302915921508,5.313089514928244,2.1771106274338368
exp,True,False,20.64466933418506,2.518407360661497,60.20887922050543,7.265266911610863,9.402695636774949,20.859877153337976,7.476913508125276,12.028600569414351,20.375993712566018,3.1491584577304237,0.3283855945366206,0.01736814092568007,4.746449323241876,43.8110478646164,1.5027634028423844,4.765438457954228,38.876193364619574,5.826264632428949,2.504845910687561,35.280181834192625,6.994120345741198
log,False,False,9.550396405466328,1.5090088146261673,19.487208866145814,5.4162672234500935,2.8161199206557295,10.839975206490216,5.759867789836251,3.387964098698262,11.553328135786606,5.603837772360298,0.7989895324733978,10.173873842207117,2.0765541811486616,17.0284087283302,1.42180422648442,1.5984515337266447,14.019098029086132,2.0297237569207396,1.2709420886064036,14.02971323163732,1.7371479582427243
power,True,False,2.171389820628182,0.7834227459526395,3.0654787694796193,3.17447564807679,1.1316785004512147,1.8438664941466227,3.651072063804994,1.2850721226653825,2.3452908421386707,2.2694417246561134,0.09418730626125493,5.809485883015427,0.5194198998484945,2.600541015636363,0.3553018015172346,0.79423608029731,2.3541269423896725,0.6373365494944937,0.7910846895432658,2.333186894654566,0.7710949479153849
mult,True,True,3.2306506019519983,0.8845237455100424,4.751066560176759,5.1769273705269,1.713664334731138,4.039617421060319,5.456439832638985,1.9038865301448977,4.515976466096101,1.1463348167474734,0.6142777700683929,0.3162852027405783,0.8192036425607826,3.4239824881888015,0.5551268406133724,1.474709152390927,3.209190627147316,1.037196215078247,1.5182037724655473,3.1185045580737523,1.25489963234123
hybrid_mult,True,False,0.5369697753802063,0.3413817749667789,2.945071509177756,3.0465821202404832,0.839691300048633,0.5829387203420077,3.452097954463433,0.7758144564862267,0.5693395191485952,1.4135362386056112,0.08129176327751267,12.460440165154063,0.11604275295882968,2.0073100829788117,0.03882593171833114,0.4308244940667358,1.4546476848429413,0.05254811366847957,0.5733817580781102,1.6653994700497579,0.4029107667125254
am,True,False,2.431774226687535,0.8576775241791625,3.220599650418849,3.611131535662084,1.330283184107362,3.3503825948100108,4.156307121214669,1.5068577991973295,4.105487232002132,0.6105155030315736,0.3945924759151487,7.2923028356568995,0.5827785169851366,3.087535560138695,0.4091271643620636,0.9131539668391306,3.603881562324655,0.7365766019062427,0.9248597733618802,3.722910573473447,0.8763504506253798
gm,False,False,2.50119976290703,0.8803655203639221,3.2796633073224464,3.7680687010347147,1.378442255409496,3.5127028880779845,4.333771553233484,1.5546227626947828,4.293162142336543,1.3645410067058643,0.6084206036251874,8.732829133243872,0.595235177057101,3.1176882628579126,0.42142981016621944,0.9421116759316269,3.629327891585609,0.7597024151374192,0.9513928219536074,3.749241765133519,0.904363754394957
hm,False,False,2.5629714842579556,0.9017845897121293,3.3339098203703856,3.904008785577258,1.420563103668333,3.606934444645763,4.487332826599565,1.5970679919693254,4.396595429482939,2.1247032718736434,0.8239890201292688,10.185079505923893,0.6070690876181574,3.129987602960061,0.432389355931691,0.9683372764217907,3.628961946935574,0.7803906988415064,0.9758990075866223,3.752647850113436,0.9295744683157943
