model,pareto,rawlsian,gov-1-flores,gov-1-bible,gov-1-gov,gov-10-flores,gov-10-bible,gov-10-gov,gov-25-flores,gov-25-bible,gov-25-gov,gov-50-flores,gov-50-bible,gov-50-gov,bible-1-flores,bible-1-bible,bible-1-gov,bible-10-flores,bible-10-bible,bible-10-gov,bible-25-flores,bible-25-bible,bible-25-gov
linear,True,False,1.8834850892327024,0.675039295497568,3.556582541351604,1.7522923371013794,0.8266348945303397,2.6911672858343225,2.0863312129363654,1.0212885656856696,3.294838870492107,0.2066545350151171,0.1005565536575086,4.007800386491998,0.5157319592128684,2.9468632074714787,0.3122798607048819,0.7669850765678699,3.449156507447841,0.5655657264537731,0.6928348321922808,3.096238947912102,0.6330200311855333
poly2,True,False,1.884291951682528,0.6519583720729342,3.5522952020001024,1.7220313207563438,0.8138500991993683,2.680487194688845,2.0529856489523097,1.0099770686892742,3.280863180403254,0.1751612748080052,0.0699296007072116,3.983674123728,0.5022536765442683,2.944025119788144,0.3035924329447371,0.7277181244723541,3.4502217189623368,0.5432378106801835,0.6656181376472015,3.076137384878755,0.6114350222219515
poly3,True,True,1.8841084828397532,0.6388340594277491,3.550042511258077,1.6947731816672746,0.8077655056509246,2.67124884519956,2.0215412772008707,1.0042881974906073,3.267984843127616,0.1434135938424774,0.0465593141713214,3.960300256659642,0.4997345946282157,2.950306187942025,0.3035253335385938,0.7010771849031037,3.463532229156533,0.5328264583439494,0.6488942144351185,3.0604822595320944,0.5997333266749777
exp,False,False,1.9462886480451365,0.7241910043220878,3.556026426339121,2.3243453817055397,1.0217518614866246,2.7018445720312214,2.6485381237387005,1.1717873483139525,3.3103923549464334,1.5095089168688396,0.4417361068194432,4.033117585188958,0.5262506746081539,3.008239149658807,0.3392010295358056,0.7901927766819457,3.5431271929628463,0.6193695048977151,0.7017871775510321,3.093533902935852,0.6712362329225593
log,True,False,1.8835371383067807,0.675872660298773,3.5569987883157363,1.7594168273370556,0.8277704500032818,2.687968675294587,2.094971400865897,1.0223152414022256,3.2900383078108697,0.2138603461462383,0.0987134641016721,3.999576044054973,0.5162148114425343,2.940868533570681,0.3126778371718276,0.7690380866471427,3.439133398564312,0.5666921385664045,0.693963831471643,3.099043572394527,0.633939358306981
power,True,False,1.8839686712286092,0.6939069292225517,3.556325823407255,1.832803985122442,0.8562704947391158,2.698151398912473,2.174961325033208,1.0429259459520368,3.3051102821456,0.2613791291886241,0.0796860485177563,4.024221049329023,0.5217541880967901,3.002248408436773,0.3200670453602353,0.788110887315516,3.489964956273381,0.584908031512435,0.7020672311500411,3.095733997333939,0.646241732120386
mult,True,False,1.8839686712286092,0.6939069292225517,3.556325823407255,1.832803985122442,0.8562704947391158,2.698151398912473,2.174961325033208,1.0429259459520368,3.3051102821456,0.2613791291886241,0.0796860485177563,4.024221049329023,0.5217541880967901,3.002248408436773,0.3200670453602353,0.788110887315516,3.489964956273381,0.584908031512435,0.7020672311500411,3.095733997333939,0.646241732120386
hybrid_mult,True,False,1.8837076297704505,0.677999490857977,3.741074926968375,1.792668228773861,0.8317404024195701,3.7453321890157545,2.136154484135816,1.0259599836856192,4.446603727352014,0.24384385961146,0.0933265623450755,5.334772432673084,0.5173682234367023,2.8024217991698817,0.3135741030765662,0.7750757365820061,3.4038015773993817,0.5698941124515287,0.6970224207560229,3.729908448325425,0.6364153790737501
am,True,False,1.8834850892327024,0.675039295497568,3.556582541351604,1.7522923371013794,0.8266348945303397,2.6911672858343225,2.0863312129363654,1.0212885656856696,3.294838870492107,0.2066545350151171,0.1005565536575086,4.007800386491998,0.5157319592128684,2.9468632074714787,0.3122798607048819,0.7669850765678699,3.449156507447841,0.5655657264537731,0.6928348321922808,3.096238947912102,0.6330200311855333
gm,True,False,1.8834850892327024,0.675039295497568,3.556582541351604,1.7522923371013794,0.8266348945303397,2.6911672858343225,2.0863312129363654,1.0212885656856696,3.294838870492107,0.2066545350151171,0.1005565536575086,4.007800386491998,0.5157319592128684,2.9468632074714787,0.3122798607048819,0.7669850765678699,3.449156507447841,0.5655657264537731,0.6928348321922808,3.096238947912102,0.6330200311855333
hm,True,False,1.8834850894358608,0.6750392952068754,3.5565825393264285,1.7522923654118934,0.8266348944243297,2.691167291818548,2.086331195585125,1.0212885708079564,3.2948388575977323,0.2066545334461307,0.1005565536575059,4.007800395763867,0.5157319610371269,2.9468631888559726,0.3122798535265091,0.7669850662714023,3.4491565930949912,0.5655657301073188,0.6928348316207869,3.09623894623643,0.633020031197306
