model,pareto,rawlsian,gov-1-flores,gov-1-bible,gov-1-gov,gov-10-flores,gov-10-bible,gov-10-gov,gov-25-flores,gov-25-bible,gov-25-gov,gov-50-flores,gov-50-bible,gov-50-gov,bible-1-flores,bible-1-bible,bible-1-gov,bible-10-flores,bible-10-bible,bible-10-gov,bible-25-flores,bible-25-bible,bible-25-gov
linear,True,False,1.5798734126505838,0.2898275349237889,3.348731102970052,2.700041151949831,0.8173126696681039,3.7455158374974364,2.9305668772832862,0.851012468899385,4.4466716641989565,3.7133767202731067,0.917877987534291,5.391660226683421,0.3299831646223624,3.0495901363953815,0.2674987019740358,0.328633534503099,3.3517491287216683,0.4133870938806529,0.31937438845342564,3.382339754854197,0.36727222722238184
poly2,True,True,1.5798734126505207,0.2898275349282154,3.3487311029701985,2.7000411520229104,0.8173126702120417,3.745515837490141,2.9305668772819624,0.851012468899387,4.446671664210589,3.7133625904493126,0.9178773651235208,5.391618462710519,0.3299831645547864,3.049590136395383,0.2674987019699195,0.328633534801821,3.351749128771742,0.4133870932883041,0.31937438845343147,3.382339755582666,0.3672722272728903
poly3,True,False,1.579873412650516,0.2898275349237102,3.3487311029701985,2.700041151949831,0.8173126696681591,3.74551583748954,2.9305668804491165,0.8510124692089368,4.446671664159776,3.713421823381207,0.9178779342129996,5.391650071224198,0.3299831645537878,3.0495901363953815,0.2674987019698615,0.32863353455958505,3.351749128771752,0.4133870932798554,0.3193743885435042,3.3823397555865204,0.3672722272319139
exp,True,False,1.579873412650518,0.2898275354420814,3.348731102970198,2.700041151927274,0.8173126697202152,3.745515836758147,2.930566877281886,0.8510124688994242,4.446671664160818,3.7133767202732146,0.9178779875341889,5.391660226686058,0.3299831645537222,3.0495901355883555,0.26749870196985165,0.32863353450318405,3.3517491283060377,0.41338709326780776,0.3193743884534472,3.3823397555866888,0.36727222722238173
log,True,False,1.5798734126505198,0.2898275349259458,3.348731102970218,2.700041151949755,0.817312669768227,3.745515837489095,2.9305668772818625,0.851012469194928,4.4466716641466695,3.713376720273148,0.9178779875342826,5.391660226665551,0.32998316455389387,3.0495901363954383,0.26749870196985104,0.32863353454336447,3.3517491287615537,0.41338709328013457,0.319374388505253,3.382339754858903,0.36727222723396763
power,True,False,1.579873413048515,0.28982753492379093,3.3487311031509313,2.700041151776993,0.8173126696681019,3.745515837489985,2.930566877281977,0.8510124688993844,4.44667166283779,3.713376720273339,0.9178779875342805,5.391660226686319,0.3299831645958254,3.0495901363951945,0.2674987019698518,0.32863353450308314,3.3517491287717047,0.4133870932780531,0.31937438845342625,3.382339755558115,0.3672722274459929
mult,True,False,1.579873413048515,0.28982753492379093,3.3487311031509313,2.700041151776993,0.8173126696681019,3.745515837489985,2.930566877281977,0.8510124688993844,4.44667166283779,3.713376720273339,0.9178779875342805,5.391660226686319,0.3299831645958254,3.0495901363951945,0.2674987019698518,0.32863353450308314,3.3517491287717047,0.4133870932780531,0.31937438845342625,3.382339755558115,0.3672722274459929
hybrid_mult,True,False,1.579873412691314,0.28982753492379776,3.348731102969778,2.700041151949921,0.8173126696681317,3.753078524851556,2.9305668772819757,0.851012468899383,4.454880976892392,3.713376720316567,0.9178779875374196,5.391660226992465,0.3299831645537222,3.0601626243274884,0.26749870196985176,0.32863353450334787,3.5685217847123285,0.41338709328898465,0.3193743884534301,3.722157539632054,0.3672722272732034
am,True,False,1.5798734126505838,0.2898275349237889,3.348731102970052,2.700041151949831,0.8173126696681039,3.7455158374974364,2.9305668772832862,0.851012468899385,4.4466716641989565,3.7133767202731067,0.917877987534291,5.391660226683421,0.3299831646223624,3.0495901363953815,0.2674987019740358,0.328633534503099,3.3517491287216683,0.4133870938806529,0.31937438845342564,3.382339754854197,0.36727222722238184
gm,True,False,1.5798734126505838,0.2898275349237889,3.348731102970052,2.700041151949831,0.8173126696681039,3.7455158374974364,2.9305668772832862,0.851012468899385,4.4466716641989565,3.7133767202731067,0.917877987534291,5.391660226683421,0.3299831646223624,3.0495901363953815,0.2674987019740358,0.328633534503099,3.3517491287216683,0.4133870938806529,0.31937438845342564,3.382339754854197,0.36727222722238184
hm,True,False,1.5798734126505838,0.2898275349237889,3.348731102970052,2.700041151949831,0.8173126696681039,3.7455158374974364,2.9305668772832862,0.851012468899385,4.4466716641989565,3.7133767202731067,0.917877987534291,5.391660226683421,0.3299831646223624,3.0495901363953815,0.2674987019740358,0.328633534503099,3.3517491287216683,0.4133870938806529,0.31937438845342564,3.382339754854197,0.36727222722238184
